"rho","n","p_exp","p_case","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.5,25,0.3,0.5,"phi (z)","sample",300,300,0,0.0798773677003832,0.0136472962450658,0.236378104823979,0.00966621953336379,0.241448486015381,1.02145029970174,0.0417702089907594,0.113488878879211,1,0,0.940118746983534,"03a_2x2_to_cor_CAT",300
0,50,0.3,0.5,"phi (z)","sample",300,300,0,0.00013488495994605,0.0083198349733063,0.14410376884355,0.00589284132836299,0.143675682020913,0.997029315568413,0.0407715606852013,0.0031935271589488,1,0,0.563049380761747,"03a_2x2_to_cor_CAT",300
0.1,50,0.3,0.5,"phi (z)","sample",300,300,0,0.00241807637838978,0.00881597311824705,0.152697133589653,0.00624425014530042,0.145168451023531,0.950695324862126,0.0388768229033018,0.00615634715984433,1,0,0.568653440109953,"03a_2x2_to_cor_CAT",300
0.25,50,0.3,0.5,"phi (z)","sample",300,300,0,0.00925554589661878,0.00804032140925631,0.139262451900157,0.00569486515607633,0.150277063676472,1.07909247342716,0.0441273727645581,0.0154536635645511,1,0,0.587958968251805,"03a_2x2_to_cor_CAT",300
0.5,50,0.3,0.5,"phi (z)","sample",300,300,0,0.0617564349859051,0.00849544461549913,0.147145417069319,0.00601722357398363,0.183062255389763,1.24409077112829,0.0508746549182841,0.0743761977261143,1,0,0.712710248000911,"03a_2x2_to_cor_CAT",300
0,100,0.3,0.5,"phi (z)","sample",300,300,0,0.000115144445505249,0.00593626494039821,0.102819124839595,0.00420458668821279,0.100726755530158,0.979649998843102,0.040060867573706,0.00141011002973999,1,0,0.394817222693957,"03a_2x2_to_cor_CAT",300
0.1,100,0.3,0.5,"phi (z)","sample",300,300,0,0.00141635446428676,0.00599490801417814,0.103834852672584,0.00424612288813758,0.101452914110349,0.977060317408593,0.0399549676246135,0.00291860996223336,1,0,0.397624946076006,"03a_2x2_to_cor_CAT",300
0.25,100,0.3,0.5,"phi (z)","sample",300,300,0,0.00853548002232719,0.0062872241665378,0.108897916950184,0.00445316698325484,0.10588873495844,0.972366946255545,0.039763041405598,0.0132355813339891,1,0,0.414520363426311,"03a_2x2_to_cor_CAT",300
0.5,100,0.3,0.5,"phi (z)","sample",300,300,0,0.0547422352165824,0.00611950107233136,0.105992867742501,0.00433437068688216,0.132111364656723,1.24641749459665,0.0509698017164841,0.0625557798104728,1,0,0.51337656117108,"03a_2x2_to_cor_CAT",300
0,300,0.3,0.5,"phi (z)","sample",300,300,0,8.30094479948759e-06,0.00342119246944847,0.0592567917955679,0.00242319041674914,0.0578648978551611,0.976510811702248,0.0399324966652312,0.000276479189805943,1,0,0.226824966257961,"03a_2x2_to_cor_CAT",300
0.1,300,0.3,0.5,"phi (z)","sample",300,300,0,0.000686062887297618,0.00340545412049352,0.0589841955953957,0.00241204312915756,0.058240292706634,0.987388098095556,0.0403773019837411,0.00119126326324028,1,0,0.228289561580659,"03a_2x2_to_cor_CAT",300
0.25,300,0.3,0.5,"phi (z)","sample",300,300,0,0.00621087036771964,0.00333200752628099,0.0577120632672056,0.00236002176969649,0.0604528008372819,1.04748985593162,0.0428350456314326,0.00732937006062897,1,0,0.236919261220571,"03a_2x2_to_cor_CAT",300
0.5,300,0.3,0.5,"phi (z)","sample",300,300,0,0.0513174355853255,0.00347769409919451,0.0602354287298738,0.00246320985703319,0.0742124602806755,1.23204004429821,0.050381864051876,0.0537091452145472,1,0,0.290125259246167,"03a_2x2_to_cor_CAT",300
0,25,0.5,0.5,"phi (z)","sample",300,300,0,-0.00038205680585619,0.0121582685340836,0.210587388330987,0.00861155870625527,0.205634550496945,0.976480843068069,0.0399312711566449,0.00943546341350773,1,0,0.805482350579935,"03a_2x2_to_cor_CAT",300
0.1,25,0.5,0.5,"phi (z)","sample",300,300,0,0.00569376204732763,0.0132058440835602,0.228731929095592,0.0093535441557678,0.208002554621727,0.909372624295045,0.0371870120145551,0.0151263763980721,1,0,0.814336978697392,"03a_2x2_to_cor_CAT",300
0.25,25,0.5,0.5,"phi (z)","sample",300,300,0,0.0166186385336622,0.0127315200982392,0.220516396677346,0.00901758605170665,0.21471966957053,0.973712942918717,0.0398180833023383,0.0315859537601647,1,0,0.83899152461448,"03a_2x2_to_cor_CAT",300
0.5,25,0.5,0.5,"phi (z)","sample",300,300,0,0.0825747938743766,0.01595275416665,0.276309807372939,0.0112991482831169,0.245017107494475,0.88674777715643,0.0362618132127731,0.132670440022295,1,0,0.950701069825271,"03a_2x2_to_cor_CAT",300
0.75,25,0.5,0.5,"phi (z)","sample",300,288,0.04,0.287445914314695,0.0182922021840014,0.310428964971426,0.0129570546544814,0.300695354703649,0.968644645422591,0.0404304463427455,0.343980246519946,1,0,1.16606388565115,"03a_2x2_to_cor_CAT",300
0,50,0.5,0.5,"phi (z)","sample",300,300,0,-0.000356563171042181,0.00925127318398848,0.160236751893675,0.00655256806577244,0.14345562836804,0.895272942522132,0.0366104331496512,0.00624822020444706,1,0,0.562195302446478,"03a_2x2_to_cor_CAT",300
0.1,50,0.5,0.5,"phi (z)","sample",300,300,0,0.00248708639249583,0.00806776870690205,0.139737853040686,0.00571430575441003,0.143774025549293,1.02888388808601,0.0420741910253754,0.00693239956858204,1,0,0.563419716694915,"03a_2x2_to_cor_CAT",300
0.25,50,0.5,0.5,"phi (z)","sample",300,300,0,0.01126363353308,0.00851678092019234,0.147514972707063,0.0060323358278317,0.148769815199489,1.00850654323014,0.0412408994266016,0.0188454401971683,1,0,0.582515959994158,"03a_2x2_to_cor_CAT",300
0.5,50,0.5,0.5,"phi (z)","sample",300,300,0,0.0625267599119188,0.010550304581483,0.182736635704553,0.00747265673706909,0.169931286568934,0.929924565557166,0.0380274433913291,0.0837880357751306,1,0,0.661578872364282,"03a_2x2_to_cor_CAT",300
0.75,50,0.5,0.5,"phi (z)","sample",300,299,0.0033333333333333,0.256651532009491,0.0130760375597394,0.226105826375287,0.00926165551909855,0.233352835843666,1.03205140524044,0.0422744727394751,0.290403313447661,1,0,0.900235139730296,"03a_2x2_to_cor_CAT",300
0,100,0.5,0.5,"phi (z)","sample",300,300,0,-0.000153658526758724,0.00557030397084864,0.0964804949111251,0.00394538083462931,0.100489071578645,1.04154805249716,0.0425920672199406,0.00110401281024142,1,0,0.393900968626366,"03a_2x2_to_cor_CAT",300
0.1,100,0.5,0.5,"phi (z)","sample",300,300,0,0.00103405811787047,0.0055925883240342,0.0968664712304371,0.00396116458008208,0.100928240244835,1.04193162982819,0.0426077528634672,0.002198819352333,1,0,0.395608461187493,"03a_2x2_to_cor_CAT",300
0.25,100,0.5,0.5,"phi (z)","sample",300,300,0,0.00849086269193219,0.00588286513688089,0.101894213111533,0.0041667642349907,0.10424634823476,1.02308408938447,0.0418370196192497,0.0121932659046069,1,0,0.408452283837453,"03a_2x2_to_cor_CAT",300
0.5,100,0.5,0.5,"phi (z)","sample",300,300,0,0.0568168961933567,0.00680374877833984,0.117844385660193,0.00481901529506745,0.117745702348741,0.999162596411367,0.0408587970261884,0.0653938019070508,1,0,0.460523244594148,"03a_2x2_to_cor_CAT",300
0.75,100,0.5,0.5,"phi (z)","sample",300,300,0,0.24439173938431,0.00904362291473968,0.156640143728233,0.00640549182058236,0.161375392457612,1.03023010970671,0.042129242121313,0.261245755589041,0.912751677852349,0.0163473262421931,0.625886226859534,"03a_2x2_to_cor_CAT",300
0,300,0.5,0.5,"phi (z)","sample",300,300,0,-1.83739188846103e-05,0.003413788680121,0.0591285544027308,0.00241794639978542,0.0578370668462181,0.978157971735344,0.0399998540480072,0.000246865788629066,1,0,0.226716462306552,"03a_2x2_to_cor_CAT",300
0.1,300,0.5,0.5,"phi (z)","sample",300,300,0,0.000658693881836714,0.00331147961691362,0.0573565094472311,0.00234548209275662,0.0581249554036533,1.01339771132916,0.0414409141642394,0.00115218020618501,1,0,0.227840951671955,"03a_2x2_to_cor_CAT",300
0.25,300,0.5,0.5,"phi (z)","sample",300,300,0,0.00638586696034613,0.0035168934969628,0.0609143822154815,0.00249097432976096,0.0597898419278592,0.981539002010325,0.0401381146576827,0.00769517846737242,1,0,0.234342052291645,"03a_2x2_to_cor_CAT",300
0.5,300,0.5,0.5,"phi (z)","sample",300,300,0,0.0535890065687354,0.00394689579360999,0.0683622404671239,0.00279553990264835,0.0673144844378676,0.98467346853911,0.0402662925259746,0.0564264534977136,1,0,0.263704670188726,"03a_2x2_to_cor_CAT",300
0.75,300,0.5,0.5,"phi (z)","sample",300,300,0,0.230443317847753,0.00500796045085119,0.0867404194316981,0.00354707952865266,0.0890430222167548,1.02654590328411,0.0419785837170009,0.235969065952186,0.0433333333333333,0.0117552194868996,0.34818149590292,"03a_2x2_to_cor_CAT",300
0,25,0.3,0.1,"tetrachoric (r)","sample",300,276,0.08,0.0333438321766655,0.0202350684986219,0.336170205716868,0.0143343457352498,0.400980929217291,1.19279139673374,0.0508607960492884,0.144166091000019,1,0,1.55569169934985,"03a_2x2_to_cor_CAT",300
0.1,25,0.3,0.1,"tetrachoric (r)","sample",300,277,0.0766666666666667,0.114079547861907,0.0206363665258203,0.343457589344703,0.0146185257984168,0.387314998406744,1.12769381263555,0.0479978361351123,0.172122561799656,1,0,1.4881772613855,"03a_2x2_to_cor_CAT",300
0.25,25,0.3,0.1,"tetrachoric (r)","sample",300,278,0.0733333333333334,0.184412130159854,0.0176872995069735,0.294906216872634,0.0125293645522535,0.348740600483366,1.18254746943494,0.0502416276673282,0.207904830574332,1,0,1.31911394023992,"03a_2x2_to_cor_CAT",300
0.5,25,0.3,0.1,"tetrachoric (r)","sample",300,284,0.0533333333333333,0.233997255767319,0.00810320934501547,0.136557711169005,0.00573994873219823,0.245887923461254,1.80061544204516,0.07568551226633,0.237509208874691,1,0,0.904115733299275,"03a_2x2_to_cor_CAT",300
0,50,0.3,0.1,"tetrachoric (r)","sample",300,299,0.0033333333333333,0.00343887215360028,0.016907371411421,0.292355781890964,0.011975359433669,0.319467574057405,1.09273561135368,0.0447601946754411,0.151033663138793,1,0,1.23875324360784,"03a_2x2_to_cor_CAT",300
0.1,50,0.3,0.1,"tetrachoric (r)","sample",300,298,0.00666666666666671,0.0821164307376468,0.0178305770856859,0.307803484067609,0.0126293299275051,0.305535866867209,0.992632906000821,0.0407282214649296,0.170042430381206,0.996644295302013,0.00335006958956396,1.17795754382414,"03a_2x2_to_cor_CAT",300
0.25,50,0.3,0.1,"tetrachoric (r)","sample",300,297,0.01,0.20679265940745,0.0145496772826431,0.250744597911164,0.0103055394922211,0.266685419588905,1.06357393862335,0.0437126196085122,0.23239053780128,0.942760942760943,0.0134793454123556,1.01276498564768,"03a_2x2_to_cor_CAT",300
0.5,50,0.3,0.1,"tetrachoric (r)","sample",300,297,0.01,0.30439109351024,0.00515615800607174,0.0888596180439832,0.00365210780469292,0.160298662804005,1.80395399319251,0.0741420524065761,0.30630339764057,0.313131313131313,0.0269105072458485,0.587015686536168,"03a_2x2_to_cor_CAT",300
0,100,0.3,0.1,"tetrachoric (r)","sample",300,300,0,0.0051991828607415,0.0131628393947668,0.227987066036052,0.00932308444013057,0.225302113631404,0.988223224890208,0.0404114528579995,0.12854585920415,1,0,0.877856390902217,"03a_2x2_to_cor_CAT",300
0.1,100,0.3,0.1,"tetrachoric (r)","sample",300,300,0,0.0807252042525191,0.0130176745413043,0.22547273701935,0.00922026588054929,0.219272628671782,0.972501738216647,0.0397685534587905,0.146233205836002,0.986666666666667,0.0066220730781117,0.85287572560735,"03a_2x2_to_cor_CAT",300
0.25,100,0.3,0.1,"tetrachoric (r)","sample",300,300,0,0.22964202121053,0.0113305761594326,0.19625133587166,0.00802531392517934,0.184652819265077,0.940899680733036,0.0384762492262558,0.246951033491711,0.806666666666667,0.0228002599075504,0.709291938069211,"03a_2x2_to_cor_CAT",300
0.5,100,0.3,0.1,"tetrachoric (r)","sample",300,300,0,0.357566462109592,0.00328103079099717,0.0568291203120501,0.00232391554722582,0.102457395327626,1.80290306738921,0.0737261890636465,0.358837607310285,0.0133333333333333,0.00662207307811171,0.383444324260261,"03a_2x2_to_cor_CAT",300
0,300,0.3,0.1,"tetrachoric (r)","sample",300,300,0,-0.00586303445588534,0.00757611941558202,0.131222237519971,0.00536607633973455,0.130307755925611,0.993031047087417,0.040608059328257,0.0741127198470073,0.996666666666667,0.00332777314041597,0.509939701635368,"03a_2x2_to_cor_CAT",300
0.1,300,0.3,0.1,"tetrachoric (r)","sample",300,300,0,0.105140746226787,0.00773997798143287,0.134060351133061,0.00548213543609286,0.124129638549146,0.925923567259211,0.037863830403868,0.125651821907428,0.97,0.00984885780179611,0.484913903911094,"03a_2x2_to_cor_CAT",300
0.25,300,0.3,0.1,"tetrachoric (r)","sample",300,300,0,0.234430528165432,0.00592093330586842,0.102553573139909,0.00419372747166842,0.104039861233328,1.01449279676869,0.0414856955380226,0.238636400559925,0.306666666666667,0.0266221851233279,0.405412529780464,"03a_2x2_to_cor_CAT",300
0.5,300,0.3,0.1,"tetrachoric (r)","sample",300,300,0,0.39911472678247,0.00166186864876077,0.0287844093515949,0.00117708203193319,0.0495441714122483,1.72121549575945,0.0703857358473528,0.400009000081764,0,0,0.19045189346024,"03a_2x2_to_cor_CAT",300
0,25,0.5,0.1,"tetrachoric (r)","sample",300,274,0.0866666666666667,-0.0069132182153447,0.0212108455278446,0.351101967003415,0.0150257770720332,0.389509084842147,1.10939020982004,0.0474775180581369,0.147935805883397,1,0,1.51114087641765,"03a_2x2_to_cor_CAT",300
0.1,25,0.5,0.1,"tetrachoric (r)","sample",300,280,0.0666666666666667,0.0709124465298413,0.0200569219960801,0.335616497788645,0.014207779280839,0.38033746047672,1.13325019175976,0.0479743060921598,0.157212553758367,1,0,1.47348948473351,"03a_2x2_to_cor_CAT",300
0.25,25,0.5,0.1,"tetrachoric (r)","sample",300,287,0.0433333333333333,0.171512205854803,0.0143762170797931,0.24354856236441,0.0101832769662976,0.347519355228422,1.42689963699496,0.0596616710259528,0.19585879964735,1,0,1.33287060012223,"03a_2x2_to_cor_CAT",300
0,50,0.5,0.1,"tetrachoric (r)","sample",300,299,0.0033333333333333,0.00604894107506117,0.0171119932292579,0.295894023885533,0.0121202914728926,0.299538608081121,1.01231719433779,0.0414661279645896,0.153587607327217,1,0,1.16191184314041,"03a_2x2_to_cor_CAT",300
0.1,50,0.5,0.1,"tetrachoric (r)","sample",300,297,0.01,0.111972481220278,0.016519966902862,0.284699954376676,0.0117010960463518,0.292730310767166,1.02820638453586,0.0422590220896494,0.185660252107549,1,0,1.13438081143593,"03a_2x2_to_cor_CAT",300
0.25,50,0.5,0.1,"tetrachoric (r)","sample",300,300,0,0.238717375228074,0.0111500866561056,0.193125165971706,0.00789747533127045,0.270692075690595,1.4016406113031,0.0573173469929589,0.254723118199963,0.97,0.00984885780179611,1.03669256861604,"03a_2x2_to_cor_CAT",300
0,100,0.5,0.1,"tetrachoric (r)","sample",300,300,0,0.0162929221614467,0.0135310860291019,0.234365284839898,0.00958390920321815,0.214423683776706,0.914912308464052,0.0374135465464357,0.132607479146453,0.996666666666667,0.00332777314041597,0.836124454448017,"03a_2x2_to_cor_CAT",300
0.1,100,0.5,0.1,"tetrachoric (r)","sample",300,300,0,0.116166965030245,0.0117296454902339,0.203163419438563,0.00830797004191396,0.209725200048682,1.03229804178456,0.0422138061525689,0.161868746790588,0.99,0.00574456264653803,0.816713956153596,"03a_2x2_to_cor_CAT",300
0.25,100,0.5,0.1,"tetrachoric (r)","sample",300,300,0,0.297460940016915,0.009657918130486,0.167280048973424,0.00684058990206834,0.181325539085085,1.0839639287402,0.0443265813864304,0.310627776789474,0.623333333333333,0.0279755183978712,0.699989234752586,"03a_2x2_to_cor_CAT",300
0,300,0.5,0.1,"tetrachoric (r)","sample",300,300,0,-0.000374469138279659,0.0069523249677865,0.120417800749359,0.00492425006383283,0.123665505424807,1.0269703038524,0.0419959387468429,0.064589076772133,0.996666666666667,0.00332777314041597,0.484166605319526,"03a_2x2_to_cor_CAT",300
0.1,300,0.5,0.1,"tetrachoric (r)","sample",300,300,0,0.120588801383956,0.00690298556084315,0.119563217152947,0.00488930354178215,0.120253925547943,1.00577693049287,0.0411292772610073,0.137250619216703,0.94,0.0137113092008021,0.470484517413058,"03a_2x2_to_cor_CAT",300
0.25,300,0.5,0.1,"tetrachoric (r)","sample",300,300,0,0.311502524167544,0.0061245881627887,0.10608097873385,0.0043379738132644,0.103792228296684,0.978424497355856,0.0400107530911358,0.318369570352479,0.0966666666666667,0.0170608931206451,0.404729172657103,"03a_2x2_to_cor_CAT",300
0,25,0.3,0.3,"tetrachoric (r)","sample",300,300,0,-0.00654495993282388,0.0203705926098859,0.352829013806094,0.0144282513294945,0.330141626347202,0.935698634264357,0.0382635626197407,0.139038760366378,1,0,1.28081720771256,"03a_2x2_to_cor_CAT",300
0.1,25,0.3,0.3,"tetrachoric (r)","sample",300,299,0.0033333333333333,0.0545685268775573,0.0202365402958016,0.349922493389518,0.0143333838146153,0.324944613338452,0.928618821244905,0.0380377090179295,0.143725195658428,1,0,1.25485613798367,"03a_2x2_to_cor_CAT",300
0.25,25,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.130961273849192,0.0180625711202288,0.312852908955625,0.012793506834605,0.30389046913415,0.971352544390928,0.0397215594285522,0.167457488244015,0.993333333333333,0.00469830544708134,1.15723691875892,"03a_2x2_to_cor_CAT",300
0.5,25,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.192371042908896,0.0136445777641889,0.236331019353997,0.00966429406530905,0.230966326061521,0.977300088210427,0.0399647725818448,0.201478406669187,0.92,0.015663120165961,0.83219074968236,"03a_2x2_to_cor_CAT",300
0.75,25,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.147622283585069,0.00619535456939172,0.107306688850905,0.00438809682734195,0.115254795647999,1.07406907138974,0.0439219505790549,0.164940909788812,0.733333333333333,0.025531389540169,0.37304439432884,"03a_2x2_to_cor_CAT",300
0,50,0.3,0.3,"tetrachoric (r)","sample",300,300,0,-0.0118032415475741,0.0136906125313477,0.237128364910334,0.0096968999498399,0.244344060601399,1.03042949203396,0.0421373954709971,0.104122269562979,1,0,0.953934041411788,"03a_2x2_to_cor_CAT",300
0.1,50,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.0570184443975574,0.0139558155940052,0.24172181669879,0.00988474016218189,0.235246793900367,0.973212915214469,0.0397976356489246,0.111260951167301,0.996666666666667,0.00332777314041597,0.917025974898515,"03a_2x2_to_cor_CAT",300
0.25,50,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.149585949440671,0.0124449802998959,0.215553381786134,0.00881463328024951,0.208815881695813,0.968743241073313,0.0396148570809892,0.16562685787908,0.99,0.00574456264653803,0.807395574081952,"03a_2x2_to_cor_CAT",300
0.5,50,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.213741507674852,0.00846355395033223,0.146593054545757,0.0059946357906577,0.146813868927123,1.00150630861776,0.0409546385455495,0.215377460488621,0.69,0.0267020598456374,0.548297858852923,"03a_2x2_to_cor_CAT",300
0.75,50,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.170579374753194,0.00372140687042744,0.0644566577521621,0.00263582874853513,0.066970292690167,1.03899728942928,0.0424877587612104,0.177398351476623,0.0733333333333333,0.0150505321672863,0.226987555658239,"03a_2x2_to_cor_CAT",300
0,100,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.00373109035648691,0.0103087191807875,0.178552253820838,0.00730154463711578,0.171899039354604,0.962737997847342,0.0393692844235017,0.075840904067625,1,0,0.672845080011793,"03a_2x2_to_cor_CAT",300
0.1,100,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.0691776575055285,0.00992036196455886,0.171825709520898,0.00702647578523316,0.167512471046867,0.974897595441,0.0398665273465093,0.0974874600944069,1,0,0.654915885140271,"03a_2x2_to_cor_CAT",300
0.25,100,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.15047197378675,0.00798680883889646,0.138335586993089,0.00565696283142504,0.150513697083945,1.08803309658464,0.0444929820339514,0.157217799523734,0.986666666666667,0.0066220730781117,0.58678584162961,"03a_2x2_to_cor_CAT",300
0.5,100,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.219313694486206,0.00574480861518011,0.0995030040125135,0.00406898042325181,0.102551560550516,1.03063783418659,0.0421459152151878,0.219801731630261,0.296666666666667,0.0263726850835958,0.39294336427447,"03a_2x2_to_cor_CAT",300
0.75,100,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.17542949922523,0.00237377445724723,0.0411149796566144,0.00168131654903727,0.0433027735360171,1.05321160067875,0.0430690251739997,0.178494666796142,0,0,0.157459894505417,"03a_2x2_to_cor_CAT",300
0,300,0.3,0.3,"tetrachoric (r)","sample",300,300,0,-0.00358389938756185,0.00619984401601064,0.107384448347323,0.00439127664961756,0.0999154848921382,0.930446507197883,0.0380487871722455,0.0458283260011245,1,0,0.391546314739326,"03a_2x2_to_cor_CAT",300
0.1,300,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.072963356640881,0.00537375070942751,0.0930760925593774,0.00380616446966015,0.096736348617276,1.03932541598224,0.0425011768537955,0.0814743877755145,1,0,0.378951995154986,"03a_2x2_to_cor_CAT",300
0.25,300,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.152238828455593,0.00522886919625907,0.0905666711405256,0.00370354659667902,0.0869911534865429,0.960520602016664,0.0392786083648725,0.154962713167086,0.663333333333333,0.0272838305119975,0.340183490195111,"03a_2x2_to_cor_CAT",300
0.5,300,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.221716581453895,0.00340629133530437,0.0589986965812881,0.00241263611856828,0.058269275194162,0.987636652512805,0.0403874661297177,0.22181249104595,0,0,0.226502438216951,"03a_2x2_to_cor_CAT",300
0.75,300,0.3,0.3,"tetrachoric (r)","sample",300,300,0,0.177969485422658,0.00132280865374189,0.0229117179697275,0.000936929822441979,0.0240152595161231,1.04816494109493,0.0428626519166981,0.178917728249437,0,0,0.0917808155370041,"03a_2x2_to_cor_CAT",300
0,25,0.5,0.3,"tetrachoric (r)","sample",300,300,0,-0.00462371419093546,0.0196564824432091,0.340460262897238,0.0139224554913921,0.316044117529242,0.928284889519205,0.0379603920518731,0.132199566823009,1,0,1.22944831934319,"03a_2x2_to_cor_CAT",300
0.1,25,0.5,0.3,"tetrachoric (r)","sample",300,300,0,0.0709278393350811,0.0174720613572509,0.302624979837194,0.0123752557097639,0.314103417308805,1.03792957698927,0.0424440967526191,0.135519706466597,1,0,1.22021629266301,"03a_2x2_to_cor_CAT",300
0.25,25,0.5,0.3,"tetrachoric (r)","sample",300,300,0,0.149600208569342,0.0165902464754534,0.287351498055759,0.0117506765929792,0.285638674556156,0.994039274160075,0.0406492887992821,0.179920361798653,1,0,1.09126957792727,"03a_2x2_to_cor_CAT",300
0.5,25,0.5,0.3,"tetrachoric (r)","sample",300,300,0,0.219366116511666,0.0101192239588187,0.175270100298423,0.00716732739853742,0.209737786323032,1.19665468306301,0.0489348490238913,0.224207792852679,0.946666666666667,0.0129729062394013,0.769853741357954,"03a_2x2_to_cor_CAT",300
0,50,0.5,0.3,"tetrachoric (r)","sample",300,300,0,-0.00794040635594335,0.0137758016303337,0.238603883387281,0.00975723838742202,0.228832327303444,0.959046952861298,0.0392183463695344,0.0944818602802019,1,0,0.894825740783538,"03a_2x2_to_cor_CAT",300
0.1,50,0.5,0.3,"tetrachoric (r)","sample",300,300,0,0.0659147000895036,0.0132132394816257,0.228860021147507,0.00935878222929925,0.225164368428201,0.983851907813446,0.0402326964095316,0.109623621036572,1,0,0.878677780998309,"03a_2x2_to_cor_CAT",300
0.25,50,0.5,0.3,"tetrachoric (r)","sample",300,300,0,0.151055899115483,0.0115956247365917,0.200842111892792,0.00821304471725847,0.207618130313437,1.03373803609605,0.0422726918989964,0.168791855011361,0.983333333333333,0.00739118594202783,0.805881194541184,"03a_2x2_to_cor_CAT",300
0.5,50,0.5,0.3,"tetrachoric (r)","sample",300,300,0,0.253053106695853,0.00791550781326162,0.137100617002775,0.00560646115297063,0.140165987313703,1.02235854497187,0.0418073499018339,0.25649639321955,0.47,0.0288155050855149,0.525960045870879,"03a_2x2_to_cor_CAT",300
0,100,0.5,0.3,"tetrachoric (r)","sample",300,300,0,-0.0035256859960933,0.00974132584198689,0.16872471291405,0.00689966660383149,0.163300776187725,0.967853335574574,0.0395784661389383,0.0668120686301647,1,0,0.639719565082976,"03a_2x2_to_cor_CAT",300
0.1,100,0.5,0.3,"tetrachoric (r)","sample",300,300,0,0.066640801340769,0.00955099423388298,0.165428072758827,0.00676485696278367,0.16031722436146,0.96910531379509,0.0396296633356478,0.0926902461858892,0.996666666666667,0.00332777314041597,0.627469879187584,"03a_2x2_to_cor_CAT",300
0.25,100,0.5,0.3,"tetrachoric (r)","sample",300,300,0,0.157273576545054,0.00872578399929201,0.151135012226453,0.00618037025233955,0.144345647872361,0.955077488306152,0.039056022892711,0.166633022088413,0.923333333333333,0.0153610859955591,0.562573140052804,"03a_2x2_to_cor_CAT",300
0.5,100,0.5,0.3,"tetrachoric (r)","sample",300,300,0,0.261556370137934,0.00553553772532412,0.0958783258747563,0.00392075631153285,0.0952068019817796,0.992996082411223,0.0406066295163197,0.263653936077077,0.12,0.0187616630392937,0.363813996401426,"03a_2x2_to_cor_CAT",300
0,300,0.5,0.3,"tetrachoric (r)","sample",300,300,0,-0.00260283328290443,0.0052745454264667,0.0913578066547038,0.0037358985337012,0.0950178172854815,1.04006237413964,0.0425313133139456,0.0359502668234978,1,0,0.372407958477878,"03a_2x2_to_cor_CAT",300
0.1,300,0.5,0.3,"tetrachoric (r)","sample",300,300,0,0.064697080344949,0.00570230844347809,0.0987668794453306,0.00403887805114086,0.0931977904126045,0.943613799848676,0.0385872378105454,0.0752184876785079,0.993333333333333,0.00469830544708134,0.36517793686508,"03a_2x2_to_cor_CAT",300
0.25,300,0.5,0.3,"tetrachoric (r)","sample",300,300,0,0.153395232087094,0.0050644319455302,0.0877185344113321,0.00358707762462291,0.084311685093165,0.961161579579162,0.0393048198866193,0.156528779516122,0.62,0.0280237994093116,0.329875028632202,"03a_2x2_to_cor_CAT",300
0.5,300,0.5,0.3,"tetrachoric (r)","sample",300,300,0,0.259869978150718,0.00322974436744823,0.0559408133987974,0.00228758997619673,0.0535139379471057,0.956617086805822,0.03911898175729,0.260451365653498,0,0,0.207800536547021,"03a_2x2_to_cor_CAT",300
0,25,0.3,0.5,"tetrachoric (r)","sample",300,300,0,0.00089479415862876,0.0187654064659135,0.325026374236437,0.013291316849512,0.317084583327122,0.975565703158793,0.0398938483028091,0.124694304231777,1,0,1.23414257212698,"03a_2x2_to_cor_CAT",300
0.1,25,0.3,0.5,"tetrachoric (r)","sample",300,300,0,0.0627398552998504,0.0184619658473385,0.319770628551916,0.0130763934257205,0.311335540425104,0.973621441828441,0.0398143415445016,0.137567755550332,1,0,1.20948423777476,"03a_2x2_to_cor_CAT",300
0.25,25,0.3,0.5,"tetrachoric (r)","sample",300,300,0,0.138853949020937,0.017614826824305,0.305097750262234,0.0124763748121522,0.287160339983421,0.941207661271199,0.0384888434870318,0.175807558847108,1,0,1.10035212559706,"03a_2x2_to_cor_CAT",300
0.5,25,0.3,0.5,"tetrachoric (r)","sample",300,300,0,0.216998304713452,0.0100762647651794,0.174526025238068,0.00713689990658315,0.202168194403726,1.15838422451867,0.0473698535933393,0.221652132941612,0.943333333333333,0.0133486023682326,0.741197119283245,"03a_2x2_to_cor_CAT",300
