"rho","n","p_exp","p_case","dgm","method","target","n_sim","n_valid","n_valid_se","n_valid_ci","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0,100,0.5,0.1,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.00699160789354155,0.00697381593370271,0.220531423332744,0.00493370000449128,0.210129663208332,0.952833206410148,0.0213166592030388,0.121349855709401,1,0,0.777776464299992,"09b_or_to_cor_CAT",1000
0.1,100,0.5,0.1,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.110912542537569,0.0066797870172393,0.211233412592986,0.0047256861308435,0.211340867852859,1.00050870389563,0.0223832491637962,0.162711935669704,1,0,0.784711429627067,"09b_or_to_cor_CAT",1000
0.25,100,0.5,0.1,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.310633679079568,0.00539916648334566,0.170736635538139,0.00381969755960972,0.211353509035672,1.23789196366389,0.0276939562371267,0.326369964650857,1,0,0.816238982990017,"09b_or_to_cor_CAT",1000
0,300,0.5,0.1,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,-0.000956647741690648,0.0037879364094634,0.119785066857845,0.00267981576486199,0.116706995807277,0.974303382455667,0.0217969871583542,0.0623312400538077,1,0,0.449563529230359,"09b_or_to_cor_CAT",1000
0.1,300,0.5,0.1,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.106616946629802,0.00370047308707153,0.117019233753006,0.00261793891032785,0.117072411523285,1.00045443615185,0.0223820350929682,0.123845211890632,0.987,0.00358203852575597,0.451093537085047,"09b_or_to_cor_CAT",1000
0.25,300,0.5,0.1,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.327619638617194,0.00384463963331814,0.121578180238399,0.00271993106163012,0.120629941733691,0.992200586463387,0.0221973810530603,0.338471062562377,0.222,0.0131421459434904,0.47435245471079,"09b_or_to_cor_CAT",1000
0,25,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,-0.00487679657889067,0.0113197834268307,0.35796298248611,0.00800830077460081,0.343569163286001,0.959789643330877,0.0214722876951076,0.143810902567393,1,0,1.18299004421613,"09b_or_to_cor_CAT",1000
0.1,25,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0481920394025676,0.0111142654556208,0.351463933594908,0.00786290490738542,0.330293269922351,0.939764335259052,0.0210242841361098,0.144430097308513,0.999,0.000999499874937461,1.14364222639749,"09b_or_to_cor_CAT",1000
0.25,25,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.130376062210565,0.0096025260443086,0.303658535911021,0.00679340883647024,0.299306435263314,0.985667780967689,0.0220512299875278,0.165016360103298,1,0,1.05503003106566,"09b_or_to_cor_CAT",1000
0.5,25,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.192965946558932,0.00663920735445497,0.209950170982186,0.00469697761826379,0.218300072285018,1.03977087164907,0.0232616172180812,0.199808926553653,0.996,0.00199599599197994,0.835000725395267,"09b_or_to_cor_CAT",1000
0.75,25,0.3,0.3,"CAT","bonett (r)","sample",1000,999,999,999,0.001,0.149142734226568,0.00305495638246243,0.0965578880270752,0.00216126235799469,0.120632926209084,1.24933269227324,0.0279639061664769,0.16558755261678,0.92992992992993,0.00807622936965493,0.571664133985954,"09b_or_to_cor_CAT",1000
0,50,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,-0.0143878220085861,0.00790177785344559,0.249876155815642,0.00559019650097571,0.249551349329277,0.998700130129244,0.0223427879893092,0.114245951125092,1,0,0.909458811297159,"09b_or_to_cor_CAT",1000
0.1,50,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0561048475728538,0.00772153304965738,0.244176314651834,0.00546268040394743,0.237357089988671,0.972072538350472,0.0217470790073729,0.115258684834542,1,0,0.867931531739774,"09b_or_to_cor_CAT",1000
0.25,50,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.140033242304523,0.00652564636168617,0.206359057077192,0.00461663769018714,0.210173162563227,1.01848285963338,0.0227853646124879,0.156419657276698,1,0,0.779914576246348,"09b_or_to_cor_CAT",1000
0.5,50,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.205818125312714,0.00472458620139264,0.149404533982037,0.00334245858861579,0.145124685359477,0.97135395755075,0.0217310030122097,0.207476558713797,1,0,0.561932475536087,"09b_or_to_cor_CAT",1000
0.75,50,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.167798340774607,0.00201086756021379,0.0635892156322137,0.00142260957059568,0.0688392078582554,1.08256104708708,0.0242189133963776,0.173927565344908,0.995,0.00223047080231955,0.313870481028126,"09b_or_to_cor_CAT",1000
0,100,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,-0.00899301751166989,0.00580837299193942,0.183676881543354,0.00410919504168837,0.176184494116681,0.959208870687929,0.021459294725907,0.083787911951082,1,0,0.665560449548449,"09b_or_to_cor_CAT",1000
0.1,100,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0657617600906033,0.00536434599211707,0.169635514922856,0.00379506343399412,0.167474126931982,0.987258635128044,0.0220868203676173,0.0944917018189531,1,0,0.634103531145852,"09b_or_to_cor_CAT",1000
0.25,100,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.145412178373759,0.00456255733516679,0.144280731342353,0.00322782954970427,0.148176004664955,1.02699787619844,0.0229758614434176,0.152479957226436,1,0,0.56495216324073,"09b_or_to_cor_CAT",1000
0.5,100,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.211252320789674,0.00326186286471913,0.103149160676341,0.00230763945927236,0.0994789372953985,0.964418291366818,0.0215758392003334,0.211747215481213,0.757,0.0135628536820243,0.387565282865042,"09b_or_to_cor_CAT",1000
0.75,100,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.171626253061927,0.00141083743058808,0.0446145968887805,0.000998111895094594,0.0451770744779932,1.01260747890685,0.0226539213674446,0.174277649006569,0.023,0.00474035863622153,0.189528217887852,"09b_or_to_cor_CAT",1000
0,300,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.00125648285737614,0.00312238630044634,0.0987385244431724,0.0022089652854311,0.102095190251679,1.03399550304641,0.0231324114311224,0.043106782715546,1,0,0.395191141501162,"09b_or_to_cor_CAT",1000
0.1,300,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0695828722543408,0.00306823303557248,0.0970260478458147,0.00217065398417347,0.0971358075635505,1.00113123970493,0.0223971764530629,0.0793854884831785,1,0,0.376317417463485,"09b_or_to_cor_CAT",1000
0.25,300,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.150472437656481,0.00272812349378671,0.0862708397858222,0.00193003988368845,0.0855332827671565,0.991450679969075,0.0221806042435769,0.152835599026971,0.766,0.0133882037630147,0.332092909136898,"09b_or_to_cor_CAT",1000
0.5,300,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.214976380548385,0.00184073744547731,0.0582092290206831,0.00130224921755238,0.0573170011849973,0.984672055433533,0.0220289537468085,0.215050776403941,0,0,0.224217776219585,"09b_or_to_cor_CAT",1000
0.75,300,0.3,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.172026525344223,0.000760405655812266,0.0240461381804081,0.000537957041476469,0.0245467258553071,1.02081779914693,0.0228376015722571,0.172895937778199,0,0,0.0982961672462769,"09b_or_to_cor_CAT",1000
0,25,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,-0.00220451100633173,0.0102761324081343,0.324959839471752,0.00726995879876146,0.311126794255668,0.957431523727451,0.0214195321534156,0.121081913522788,1,0,1.10142451679821,"09b_or_to_cor_CAT",1000
0.1,25,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0589781249721819,0.0103413693826662,0.327022813743545,0.00731611138790361,0.306933480969483,0.938569017420859,0.0209975426426096,0.134126974359592,1,0,1.0908033548452,"09b_or_to_cor_CAT",1000
0.25,25,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.136113008947164,0.00895248098709221,0.283102306285638,0.00633352757028872,0.290004828500436,1.02438172371451,0.0229173332240525,0.16758294322024,1,0,1.04933444986325,"09b_or_to_cor_CAT",1000
0.5,25,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.218653635183396,0.00553166014661591,0.174926453052872,0.00391343160611824,0.221754597392258,1.26770190284046,0.0283608602765905,0.223607593015441,1,0,0.894835571173695,"09b_or_to_cor_CAT",1000
0,50,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.000620407140871213,0.00755028298080291,0.238760911981426,0.00534152772749189,0.221272094267706,0.926751755266036,0.0207331684075675,0.0904178685192446,1,0,0.82140443816063,"09b_or_to_cor_CAT",1000
0.1,50,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0574419436687088,0.00699990960457353,0.22135657765741,0.00495216024854079,0.218966040505558,0.989200514494981,0.0221302638374712,0.100339448985902,1,0,0.813513466568798,"09b_or_to_cor_CAT",1000
0.25,50,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.148025323422402,0.00673861709413891,0.213093782972242,0.00476730609234279,0.202307132985308,0.949380738206055,0.0212394210383518,0.167402871977732,1,0,0.762490972433748,"09b_or_to_cor_CAT",1000
0.5,50,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.257776116841792,0.00421530918856535,0.133299780777027,0.00298216516757346,0.146084471580817,1.09590931604887,0.0245175391143887,0.262429546236864,1,0,0.611961437672555,"09b_or_to_cor_CAT",1000
0,100,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,-0.00132422687104633,0.00523990778140304,0.165700433184733,0.00370702830278401,0.156938820410664,0.947123778703094,0.0211889286371256,0.0615488085525313,1,0,0.59813749180811,"09b_or_to_cor_CAT",1000
0.1,100,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0566507618521929,0.0049740885778113,0.157294491893114,0.00351897168952922,0.155182904692293,0.986575580775862,0.0220715391654671,0.0810507371848802,1,0,0.591851030682403,"09b_or_to_cor_CAT",1000
0.25,100,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.145165930052054,0.00444671560309202,0.140617494127801,0.00314587608842986,0.143309023637127,1.01914078704091,0.0228000836779365,0.153543109459812,0.998,0.00141279864099595,0.549562190255616,"09b_or_to_cor_CAT",1000
0.5,100,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.265720404154421,0.00327513310593737,0.103568802549836,0.00231702763208627,0.101505818148184,0.980081024875623,0.0219262438148547,0.269218409976007,0.567,0.0156687906361659,0.414047205797047,"09b_or_to_cor_CAT",1000
0,300,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.00167277439276849,0.00292860486588162,0.0926106174283785,0.00207187255547219,0.090863612511979,0.981136019120588,0.0219498460073788,0.0339951649715685,1,0,0.35278960556848,"09b_or_to_cor_CAT",1000
0.1,300,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0580484312886355,0.00279989184158573,0.0885403542153425,0.00198081316208072,0.0896581430472898,1.01262462570715,0.0226543049734063,0.0664311895154222,1,0,0.348212599362341,"09b_or_to_cor_CAT",1000
0.25,300,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.139689146169189,0.00262510920260693,0.0830132418690632,0.0018571613314456,0.0833428825435206,1.0039709408648,0.0224607058740111,0.14268063238035,0.844,0.0114744934528719,0.32417761460628,"09b_or_to_cor_CAT",1000
0.5,300,0.5,0.3,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.261804262176464,0.0018212406783359,0.0575926871089154,0.00128845602297317,0.0583307726940065,1.0128156129214,0.02265857771425,0.262904599374733,0,0,0.230443140116614,"09b_or_to_cor_CAT",1000
0,25,0.3,0.5,"CAT","bonett (r)","sample",1000,999,999,999,0.001,-0.00085900578714409,0.00986218549066126,0.311713714728045,0.00697711115971709,0.313265081445466,1.00497689592764,0.0224944722818888,0.116746343881097,1,0,1.1059211200166,"09b_or_to_cor_CAT",1000
0.1,25,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0510484616948398,0.0103129737067944,0.326124863628998,0.007296022566015,0.311251209853775,0.954392763527089,0.0213515494097884,0.131993647539142,1,0,1.1023297956887,"09b_or_to_cor_CAT",1000
0.25,25,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.135593499118571,0.00914281029126994,0.289121047352405,0.00646817805401291,0.289523615320639,1.00139238554896,0.0224030187735468,0.168055797700575,1,0,1.04820783706089,"09b_or_to_cor_CAT",1000
0.5,25,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.220086122566016,0.00526191847398609,0.166396472399135,0.00372260000056442,0.220195878154183,1.32332059075147,0.0296051542490749,0.224761357911649,0.999,0.000999499874937461,0.892461786455422,"09b_or_to_cor_CAT",1000
0,50,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.000354990824317819,0.00731790399748387,0.231412443305001,0.00517712875253412,0.22176488720443,0.958310123851656,0.0214391880798647,0.0878927601951981,1,0,0.822780578035942,"09b_or_to_cor_CAT",1000
0.1,50,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0593741051387721,0.00728846083654461,0.230481368804172,0.00515629887623122,0.219486143173034,0.952294514354087,0.0213046076551948,0.106786127660144,1,0,0.8160842852932,"09b_or_to_cor_CAT",1000
0.25,50,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.146208690813146,0.00630314068959896,0.199322809916171,0.00445922369391707,0.203030607194202,1.01860197174418,0.0227880293729683,0.16328961861246,1,0,0.763912048459776,"09b_or_to_cor_CAT",1000
0.5,50,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.255909046351445,0.00430861613079084,0.13625040536641,0.00304817615290105,0.147222423531024,1.08052833410006,0.0241734378087192,0.260631057087039,1,0,0.614023850587359,"09b_or_to_cor_CAT",1000
0,100,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.00327467928341272,0.00515038491802414,0.162869471675359,0.00364369440414754,0.157089114692007,0.964509266691346,0.0215778744883312,0.0604083180755226,1,0,0.598659939887225,"09b_or_to_cor_CAT",1000
0.1,100,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0539638200074374,0.00506698412392757,0.16023210699524,0.00358469162831856,0.155194507489518,0.968560611227116,0.0216685106355625,0.079690158027185,1,0,0.591824716060717,"09b_or_to_cor_CAT",1000
0.25,100,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.139984804092213,0.00459329398804031,0.145252709649656,0.00324957452058704,0.144181606473254,0.992625933251193,0.022206896855467,0.149139657539955,0.998,0.00141279864099595,0.552563282361192,"09b_or_to_cor_CAT",1000
0.5,100,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.263441432477264,0.00337002099628713,0.106569421108572,0.00238415707592237,0.101915379798592,0.956328548456337,0.0213948565356836,0.266920849716997,0.583,0.0155920171882922,0.414025015077379,"09b_or_to_cor_CAT",1000
0,300,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,-2.52774246416628e-05,0.00279706174781933,0.0884508587924057,0.00197881098224679,0.0909201075543191,1.02791661715472,0.0229964153952834,0.0323883051138639,1,0,0.353003400261292,"09b_or_to_cor_CAT",1000
0.1,300,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0569754689904302,0.002998187609859,0.0948110169965073,0.00212109960527352,0.089639973986898,0.945459471130873,0.0211516949669645,0.0666128150122655,1,0,0.348132353404655,"09b_or_to_cor_CAT",1000
0.25,300,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.140653096823353,0.00267481645909115,0.0845851233363463,0.00189232725694046,0.0830926210044225,0.982355025646899,0.0219771174610948,0.143701373334504,0.847,0.0113838042850358,0.323219432503899,"09b_or_to_cor_CAT",1000
0.5,300,0.3,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.261771631989662,0.00188284239099877,0.0595407043067342,0.00133203680757241,0.0586856029488244,0.985638373481366,0.0220505720871107,0.262857245980939,0,0,0.231653853401735,"09b_or_to_cor_CAT",1000
0,25,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0013329205976206,0.010502387235469,0.332114645331611,0.00743002517465228,0.293577632631501,0.883964729523955,0.0197759426938543,0.113804967451592,1,0,1.05086404819029,"09b_or_to_cor_CAT",1000
0.1,25,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0537210861678762,0.00962908269925395,0.304498331077646,0.0068121966235109,0.291926504642392,0.958712987388924,0.0214482008899468,0.115245194212724,1,0,1.04427223878796,"09b_or_to_cor_CAT",1000
0.25,25,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.120620234192925,0.00892733446601821,0.282307103467406,0.00631573739740272,0.271247727591796,0.96082501736664,0.0214954509468913,0.14851206600734,1,0,0.984933585410015,"09b_or_to_cor_CAT",1000
0.5,25,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.190324834418422,0.00623698731744652,0.197230856607147,0.00441242278956451,0.200122199115126,1.0146596864087,0.0226998330838253,0.195576170092221,1,0,0.783638643796671,"09b_or_to_cor_CAT",1000
0.75,25,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.152258230743181,0.00266126497195875,0.0841565876861377,0.00188274011372338,0.10210700834943,1.21329786718823,0.0271437403447214,0.164151453000091,0.964,0.00589101010014412,0.508440452962631,"09b_or_to_cor_CAT",1000
0,50,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0024309506042493,0.00695722354850823,0.22000672604245,0.00492196154570677,0.214257360739018,0.973867320300369,0.0217872316331549,0.076787013928664,1,0,0.797964759875693,"09b_or_to_cor_CAT",1000
0.1,50,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0541309908362097,0.00679112078880328,0.214754095579377,0.00480445038767033,0.210968432450265,0.982372102758279,0.0219774995079851,0.0911461745593574,1,0,0.786716288636209,"09b_or_to_cor_CAT",1000
0.25,50,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.123005518391177,0.0062485748732689,0.197597287296277,0.00442062052875872,0.19520217589661,0.987878824489753,0.022100695162467,0.137497052222972,1,0,0.733275754660842,"09b_or_to_cor_CAT",1000
0.5,50,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.196217921090651,0.00449709236293684,0.14221054715029,0.00318151566117388,0.141615317794115,0.995814449996131,0.0222782299328176,0.197883614037435,1,0,0.550080944688057,"09b_or_to_cor_CAT",1000
0.75,50,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.166167389526911,0.00204271879200654,0.0645964400196843,0.00144514306214935,0.064262502523923,0.994830404033728,0.0222562149859417,0.171278366288423,0.997,0.00172945077987204,0.284216838825973,"09b_or_to_cor_CAT",1000
0,100,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,-0.00114968548046454,0.00497821933248408,0.157425117825327,0.00352189403570832,0.153604033185601,0.975727605019381,0.0218288496782745,0.0554385197826438,1,0,0.586141600304027,"09b_or_to_cor_CAT",1000
0.1,100,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0507301017154381,0.00489569405019231,0.154815439259424,0.00346351064998605,0.151499884589546,0.978583824160315,0.021892748637323,0.0737927335814116,1,0,0.578434081782851,"09b_or_to_cor_CAT",1000
0.25,100,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.127393600455261,0.00437813753680564,0.138448865257851,0.00309735980851057,0.138738699331529,1.0020934376973,0.0224187026200259,0.134271689930255,0.999,0.000999499874937461,0.531818498897394,"09b_or_to_cor_CAT",1000
0.5,100,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.200990228722753,0.00309099129339991,0.0977457271489349,0.00218675455491018,0.0975128806275819,0.997617834271178,0.0223185750086867,0.201483662838762,0.788,0.0129250145067617,0.380427801130109,"09b_or_to_cor_CAT",1000
0.75,100,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.171111776052237,0.00133758236171696,0.0422980682109279,0.00094628682012067,0.0426450110356765,1.00820233262234,0.022555370014013,0.173151245180006,0.007,0.00263647491928143,0.177111457741829,"09b_or_to_cor_CAT",1000
0,300,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,-0.000822200758619484,0.00282579963104878,0.089359630453776,0.00199914190235798,0.0897843225286094,1.0047526167317,0.0224781934237206,0.0319899927921308,1,0,0.348691823979257,"09b_or_to_cor_CAT",1000
0.1,300,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.0564674228716327,0.00275813079628636,0.0872197540091879,0.00195126886791814,0.0882444777371635,1.01174875737287,0.0226347101622023,0.0641937479588714,1,0,0.342798881020998,"09b_or_to_cor_CAT",1000
0.25,300,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.130659415721331,0.00249774772784036,0.078985718404859,0.00176705810609503,0.0805743368482053,1.02011273019261,0.0228218278623227,0.132912910454488,0.889,0.00993373041711924,0.313448107351229,"09b_or_to_cor_CAT",1000
0.5,300,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.203891246300079,0.0017946851082103,0.0567529262473029,0.00126966900339974,0.0560191141078202,0.987070056330045,0.0220826015075453,0.20401136702135,0.002,0.00141279864099595,0.219204907252869,"09b_or_to_cor_CAT",1000
0.75,300,0.5,0.5,"CAT","bonett (r)","sample",1000,1000,1000,1000,0,0.173092460320847,0.000762175158170583,0.0241020947581814,0.000539208894676521,0.0237811342848952,0.986683295518235,0.0220739489455197,0.173740963189816,0,0,0.0948887980763415,"09b_or_to_cor_CAT",1000
0,25,0.3,0.1,"CAT","bonett (z)","sample",1000,935,935,935,0.0649999999999999,0.055437425907334,0.0124662359862767,0.381189693049642,0.00881967766868417,0.473392195767508,1.24188089132268,0.0287336970649357,0.188215212409431,1,0,1.88211977638868,"09b_or_to_cor_CAT",1000
0.1,25,0.3,0.1,"CAT","bonett (z)","sample",1000,940,940,940,0.0600000000000001,0.139095041901991,0.013005905023107,0.398753497215855,0.00920145933296254,0.469096506283624,1.17640725299944,0.0271462534449369,0.227895679378205,1,0,1.86057480863316,"09b_or_to_cor_CAT",1000
0.25,25,0.3,0.1,"CAT","bonett (z)","sample",1000,925,925,925,0.075,0.259742960689804,0.0131368466493359,0.399541592824272,0.00929417858801101,0.480487672735384,1.20259738000973,0.0279749468391406,0.315629364250255,1,0,1.89562234305085,"09b_or_to_cor_CAT",1000
0.5,25,0.3,0.1,"CAT","bonett (z)","sample",1000,930,930,930,0.07,0.472093344060735,0.00976947143335477,0.297928837209551,0.00691177650747294,0.551891172398528,1.8524261617896,0.0429752143055561,0.495885496296471,1,0,2.16803100082907,"09b_or_to_cor_CAT",1000
0,50,0.3,0.1,"CAT","bonett (z)","sample",1000,997,997,997,0.003,-0.0109708331950006,0.0104842693152816,0.331044020284509,0.00741721863045123,0.37746088191142,1.14021356309961,0.0255470957477113,0.18840458542486,1,0,1.47123624644859,"09b_or_to_cor_CAT",1000
0.1,50,0.3,0.1,"CAT","bonett (z)","sample",1000,992,992,992,0.00800000000000001,0.10944444323681,0.0105622241580553,0.332668144750422,0.00747238760062199,0.360640508229118,1.08408488735728,0.0243507008354757,0.214206288698289,1,0,1.40380986746789,"09b_or_to_cor_CAT",1000
0.25,50,0.3,0.1,"CAT","bonett (z)","sample",1000,991,991,991,0.00900000000000001,0.29597691359892,0.0108534187460347,0.341667277026184,0.00767840103930812,0.379579978390369,1.11096380576499,0.0249670548349465,0.351182868271619,1,0,1.47180379161528,"09b_or_to_cor_CAT",1000
0.5,50,0.3,0.1,"CAT","bonett (z)","sample",1000,996,996,996,0.004,0.655598076232482,0.00786465250405013,0.248204246485478,0.00556394296278978,0.520230374454998,2.09597692957052,0.0469850788315821,0.669945178843834,0.996987951807229,0.00173638587360753,2.03659214858814,"09b_or_to_cor_CAT",1000
0,100,0.3,0.1,"CAT","bonett (z)","sample",1000,1000,1000,1000,0,-0.0288677895994568,0.00834683152572947,0.263949988670034,0.00590505443898556,0.26959438282427,1.02138433186785,0.0228502759677947,0.168201653438149,1,0,1.03303138855626,"09b_or_to_cor_CAT",1000
0.1,100,0.3,0.1,"CAT","bonett (z)","sample",1000,1000,1000,1000,0,0.103397614771625,0.00749716555793235,0.237081191584333,0.00530394924363937,0.239346622223502,1.00955550553812,0.0225856430205522,0.170447385964469,1,0,0.927845662035591,"09b_or_to_cor_CAT",1000
0.25,100,0.3,0.1,"CAT","bonett (z)","sample",1000,1000,1000,1000,0,0.301080954299504,0.00849726150940753,0.268707002438081,0.00601147772549092,0.265352426188096,0.987515858464621,0.0220925749342802,0.344409537405306,0.99,0.00314642654451046,1.01263090493046,"09b_or_to_cor_CAT",1000
0.5,100,0.3,0.1,"CAT","bonett (z)","sample",1000,1000,1000,1000,0,0.860320061614215,0.00625379875673564,0.197762480996139,0.00442431622049024,0.499398460358777,2.52524370569829,0.0564944201323502,0.869559125804642,0.839,0.0116223491601311,1.9415347364319,"09b_or_to_cor_CAT",1000
0,300,0.3,0.1,"CAT","bonett (z)","sample",1000,1000,1000,1000,0,-0.00840264303684991,0.00451436266091271,0.142756681925025,0.00319373371654144,0.1382557831548,0.968471536956923,0.0216665178777024,0.086317200102036,0.999,0.000999499874937461,0.538504850309333,"09b_or_to_cor_CAT",1000
0.1,300,0.3,0.1,"CAT","bonett (z)","sample",1000,1000,1000,1000,0,0.108869456457905,0.00400326396420171,0.126594322017522,0.00283215152592579,0.127077875870927,1.00381971201946,0.0224573226021686,0.127372696716782,0.988,0.00344325427466518,0.497840135529223,"09b_or_to_cor_CAT",1000
0.25,300,0.3,0.1,"CAT","bonett (z)","sample",1000,1000,1000,1000,0,0.273262998668374,0.00424740186895772,0.134314640439624,0.00300486947449828,0.135057968734295,1.00553423135585,0.0224956796033152,0.283600277740546,0.41,0.0155531347322654,0.52752519046355,"09b_or_to_cor_CAT",1000
0.5,300,0.3,0.1,"CAT","bonett (z)","sample",1000,1000,1000,1000,0,1.18527592573481,0.00595783970351563,0.188403433972917,0.00421493685113462,0.472100654464704,2.50579644176002,0.0560593485006999,1.19587587194346,0,0,1.80981625647641,"09b_or_to_cor_CAT",1000
0,25,0.5,0.1,"CAT","bonett (z)","sample",1000,919,919,919,0.081,0.00720127069594155,0.0122794376789576,0.372251310198875,0.00868760159874696,0.432357029408905,1.16146543360161,0.0271062819159882,0.16675176864818,1,0,1.71172957264004,"09b_or_to_cor_CAT",1000
0.1,25,0.5,0.1,"CAT","bonett (z)","sample",1000,932,932,932,0.0679999999999999,0.0739684058832016,0.0116300871381768,0.355051150985821,0.00822812889814756,0.439837074418552,1.2387991792093,0.0287085376209935,0.175314243221013,1,0,1.74339352750984,"09b_or_to_cor_CAT",1000
