rr	n	br	br_guess	method	bias_ci	bias_es	bias_var
RR=0.75	n=300	br=0.5	guessed br=0.5	dipietrantonj (random)	1	-0.000969208470247193	1.00589871288436
RR=0.75	n=300	br=0.5	guessed br=0.5	Grant	1	-0.0074653813295985	0.982002862678255
RR=0.75	n=300	br=0.5	guessed br=0.5	metaumbrella (cases)	1	0.000243755778022089	0.988227310250811
RR=0.75	n=300	br=0.5	guessed br=0.5	metaumbrella (exp)	0.996433333333333	0.0169996290061319	0.938158181262719
RR=0.75	n=300	br=0.5	guessed br=0.5	OR = RR	0.990366666666667	-0.224943477008598	0.985632251003066
RR=1	n=25	br=0.01	guessed br=0.01	dipietrantonj (br)	1	-0.0298157193651668	6.29086777781126
RR=1	n=25	br=0.01	guessed br=0.01	dipietrantonj (random)	1	-0.0298157193651668	6.29086777781126
RR=1	n=25	br=0.01	guessed br=0.01	Grant	1	-0.00373405607950695	5.33412709468523
RR=1	n=25	br=0.01	guessed br=0.01	metaumbrella (cases)	1	0	3.49840063785296
RR=1	n=25	br=0.01	guessed br=0.01	metaumbrella (exp)	0.9395	0.015783570311108	2.61783815850869
RR=1	n=25	br=0.01	guessed br=0.01	OR = RR	1	4.26977586654206e-05	5.87312770805173
RR=1	n=25	br=0.01	guessed br=0.05	dipietrantonj (br)	1	-0.0293031328070794	6.48623057727615
RR=1	n=25	br=0.01	guessed br=0.05	dipietrantonj (random)	1	-0.0293031328070794	6.48623057727615
RR=1	n=25	br=0.01	guessed br=0.05	Grant	1	-0.0172083266151738	4.6896644389036
RR=1	n=25	br=0.01	guessed br=0.05	metaumbrella (cases)	1	0	3.85843362837072
RR=1	n=25	br=0.01	guessed br=0.05	metaumbrella (exp)	0.942333333333333	0.0153688015225681	2.6272975393838
RR=1	n=25	br=0.01	guessed br=0.05	OR = RR	1	0.000189428655729537	5.95496016272054
RR=1	n=25	br=0.01	guessed br=0.15	dipietrantonj (br)	1	-0.0298002108142442	6.42741756855907
RR=1	n=25	br=0.01	guessed br=0.15	dipietrantonj (random)	1	-0.0298002108142442	6.42741756855907
RR=1	n=25	br=0.01	guessed br=0.15	Grant	0.999966666666667	-0.0426749395733385	4.36796327907823
RR=1	n=25	br=0.01	guessed br=0.15	metaumbrella (cases)	1	0	3.5402964567377
RR=1	n=25	br=0.01	guessed br=0.15	metaumbrella (exp)	0.9403	0.0167575841477246	2.60947185897812
RR=1	n=25	br=0.01	guessed br=0.15	OR = RR	1	0.000283173151060229	5.91635522221629
RR=1	n=25	br=0.01	guessed br=0.5	dipietrantonj (br)	1	-0.0294334180501908	6.39343442085861
RR=1	n=25	br=0.01	guessed br=0.5	dipietrantonj (random)	1	-0.0294334180501908	6.39343442085861
RR=1	n=25	br=0.01	guessed br=0.5	Grant	0.978166666666667	-0.0763161488522408	5.8734480655773
RR=1	n=25	br=0.01	guessed br=0.5	metaumbrella (cases)	1	0	3.55964251991606
RR=1	n=25	br=0.01	guessed br=0.5	metaumbrella (exp)	0.937833333333333	0.0169489082097347	2.62812692923735
RR=1	n=25	br=0.01	guessed br=0.5	OR = RR	1	7.8025575341714e-05	5.93928448048243
RR=1	n=25	br=0.05	guessed br=0.01	dipietrantonj (br)	1	-0.0772577096724984	2.68812303385259
RR=1	n=25	br=0.05	guessed br=0.01	dipietrantonj (random)	1	-0.0772577096724984	2.68812303385259
RR=1	n=25	br=0.05	guessed br=0.01	Grant	1	-0.00640695438299623	2.4419485816825
RR=1	n=25	br=0.05	guessed br=0.01	metaumbrella (cases)	1	0	2.87378445409853
RR=1	n=25	br=0.05	guessed br=0.01	metaumbrella (exp)	0.7893	0.0330413937940243	1.71305881177258
RR=1	n=25	br=0.05	guessed br=0.01	OR = RR	1	0.000705814774759237	2.64322255516989
RR=1	n=25	br=0.05	guessed br=0.05	dipietrantonj (br)	1	-0.0744769131943389	2.68809862278162
RR=1	n=25	br=0.05	guessed br=0.05	dipietrantonj (random)	1	-0.0744769131943389	2.68809862278162
RR=1	n=25	br=0.05	guessed br=0.05	Grant	1	-0.0312085429916685	2.18431217075625
RR=1	n=25	br=0.05	guessed br=0.05	metaumbrella (cases)	1	0	2.90041179039087
RR=1	n=25	br=0.05	guessed br=0.05	metaumbrella (exp)	0.779266666666667	0.0395458556894978	1.71582683721562
RR=1	n=25	br=0.05	guessed br=0.05	OR = RR	1	-0.000519346089295349	2.63791966726851
RR=1	n=25	br=0.05	guessed br=0.15	dipietrantonj (br)	1	-0.0735029966091609	2.73831036856251
RR=1	n=25	br=0.05	guessed br=0.15	dipietrantonj (random)	1	-0.0735029966091609	2.73831036856251
RR=1	n=25	br=0.05	guessed br=0.15	Grant	0.999233333333333	-0.0736488991168346	2.11653000149777
RR=1	n=25	br=0.05	guessed br=0.15	metaumbrella (cases)	1	0	2.99134363674122
RR=1	n=25	br=0.05	guessed br=0.15	metaumbrella (exp)	0.7865	0.0371466392848092	1.71506167120324
RR=1	n=25	br=0.05	guessed br=0.15	OR = RR	1	-0.000182819770447013	2.65593051765396
RR=1	n=25	br=0.05	guessed br=0.5	dipietrantonj (br)	1	-0.0742604866809466	2.6862066550828
RR=1	n=25	br=0.05	guessed br=0.5	dipietrantonj (random)	1	-0.0742604866809466	2.6862066550828
RR=1	n=25	br=0.05	guessed br=0.5	Grant	0.925466666666667	-0.12606695012863	2.6111328132114
RR=1	n=25	br=0.05	guessed br=0.5	metaumbrella (cases)	1	0	2.91866259731869
RR=1	n=25	br=0.05	guessed br=0.5	metaumbrella (exp)	0.784266666666667	0.03847497323779	1.70572529644349
RR=1	n=25	br=0.05	guessed br=0.5	OR = RR	1	-0.000283831552639008	2.63276304431736
RR=1	n=25	br=0.15	guessed br=0.01	dipietrantonj (br)	1	-0.0385108941548183	1.57010311570088
RR=1	n=25	br=0.15	guessed br=0.01	dipietrantonj (random)	1	-0.0384889759395899	1.5699833750665
RR=1	n=25	br=0.15	guessed br=0.01	Grant	1	-0.0078617819615003	1.30826359764849
RR=1	n=25	br=0.15	guessed br=0.01	metaumbrella (cases)	1	0	1.8339272001559
RR=1	n=25	br=0.15	guessed br=0.01	metaumbrella (exp)	0.8059	0.0269527139150491	1.29657940415664
RR=1	n=25	br=0.15	guessed br=0.01	OR = RR	1	0.000739767635258582	1.38358659463946
RR=1	n=25	br=0.15	guessed br=0.05	dipietrantonj (br)	1	-0.0400377963452807	1.56406410982084
RR=1	n=25	br=0.15	guessed br=0.05	dipietrantonj (random)	1	-0.0399958739505422	1.56382011101422
RR=1	n=25	br=0.15	guessed br=0.05	Grant	1	-0.0363311435831467	1.20858885048436
RR=1	n=25	br=0.15	guessed br=0.05	metaumbrella (cases)	1	0	1.84007703353996
RR=1	n=25	br=0.15	guessed br=0.05	metaumbrella (exp)	0.8031	0.0243936354990668	1.29140619480589
RR=1	n=25	br=0.15	guessed br=0.05	OR = RR	1	0.00216922923618296	1.37638356021882
RR=1	n=25	br=0.15	guessed br=0.15	dipietrantonj (br)	1	-0.0399235855129068	1.58768589845409
RR=1	n=25	br=0.15	guessed br=0.15	dipietrantonj (random)	1	-0.0398768416347233	1.58744920757381
RR=1	n=25	br=0.15	guessed br=0.15	Grant	0.997666666666667	-0.0877760340123142	1.19977973117329
RR=1	n=25	br=0.15	guessed br=0.15	metaumbrella (cases)	1	0	1.86427858187926
RR=1	n=25	br=0.15	guessed br=0.15	metaumbrella (exp)	0.8053	0.0245656439544675	1.30821265858393
RR=1	n=25	br=0.15	guessed br=0.15	OR = RR	1	0.000941406248668466	1.39517267193237
RR=1	n=25	br=0.15	guessed br=0.5	dipietrantonj (br)	1	-0.0409544651742189	1.57297033830065
RR=1	n=25	br=0.15	guessed br=0.5	dipietrantonj (random)	1	-0.0409029141932479	1.57256125988723
RR=1	n=25	br=0.15	guessed br=0.5	Grant	0.8931	-0.147968750273786	1.43178076327455
RR=1	n=25	br=0.15	guessed br=0.5	metaumbrella (cases)	1	0	1.83855833400276
RR=1	n=25	br=0.15	guessed br=0.5	metaumbrella (exp)	0.802466666666667	0.022671885683715	1.2969652262966
RR=1	n=25	br=0.15	guessed br=0.5	OR = RR	1	0.000873899517363901	1.38460404527203
RR=1	n=25	br=0.5	guessed br=0.01	dipietrantonj (br)	0.95802653709587	-0.128848790120054	0.809221176719268
RR=1	n=25	br=0.5	guessed br=0.01	dipietrantonj (random)	1	0.000494836890664325	0.882973125816622
RR=1	n=25	br=0.5	guessed br=0.01	Grant	0.9994	-0.0065307456947275	0.877098530961282
RR=1	n=25	br=0.5	guessed br=0.01	metaumbrella (cases)	0.999933043187144	0.00113220289745412	0.988098310115675
RR=1	n=25	br=0.5	guessed br=0.01	metaumbrella (exp)	0.996	0.00475242380854911	0.917402300169041
RR=1	n=25	br=0.5	guessed br=0.01	OR = RR	1	-0.000646883917377881	0.896586351633328
RR=1	n=25	br=0.5	guessed br=0.05	dipietrantonj (br)	0.961980449220207	-0.124943426887869	0.840821155011099
RR=1	n=25	br=0.5	guessed br=0.05	dipietrantonj (random)	1	0.00101064576527389	0.909929291607571
RR=1	n=25	br=0.5	guessed br=0.05	Grant	0.9987	-0.0223164812653541	0.873535512714418
RR=1	n=25	br=0.5	guessed br=0.05	metaumbrella (cases)	0.999899621909191	0.00113511009054561	1.01675404367055
RR=1	n=25	br=0.5	guessed br=0.05	metaumbrella (exp)	0.996466666666667	0.00520655740394464	0.942759562188427
RR=1	n=25	br=0.5	guessed br=0.05	OR = RR	1	0.0030199803541268	0.921940668045122
RR=1	n=25	br=0.5	guessed br=0.15	dipietrantonj (br)	0.959441290708097	-0.127024346306477	0.819106527243899
RR=1	n=25	br=0.5	guessed br=0.15	dipietrantonj (random)	1	0.000445812432727349	0.89666648090287
RR=1	n=25	br=0.5	guessed br=0.15	Grant	0.9996	-0.0602545042265164	0.851021972476178
RR=1	n=25	br=0.5	guessed br=0.15	metaumbrella (cases)	1	0.00118629693562692	0.998153505802568
RR=1	n=25	br=0.5	guessed br=0.15	metaumbrella (exp)	0.9964	0.00506978448585547	0.933176873550264
RR=1	n=25	br=0.5	guessed br=0.15	OR = RR	1	-2.39093141537066e-05	0.909845714883101
RR=1	n=25	br=0.5	guessed br=0.5	dipietrantonj (br)	0.959426320873895	-0.125071082839764	0.817250437910533
RR=1	n=25	br=0.5	guessed br=0.5	dipietrantonj (random)	1	-0.000187864405236121	0.891582048429006
RR=1	n=25	br=0.5	guessed br=0.5	Grant	0.965866666666667	-0.102681224668956	0.93934058570178
RR=1	n=25	br=0.5	guessed br=0.5	metaumbrella (cases)	1	0.00112673026889101	0.997103358097881
RR=1	n=25	br=0.5	guessed br=0.5	metaumbrella (exp)	0.996166666666667	0.005749654649955	0.93076762858967
RR=1	n=25	br=0.5	guessed br=0.5	OR = RR	1	-0.00207019057282284	0.909623637054515
RR=1	n=50	br=0.01	guessed br=0.01	dipietrantonj (br)	1	-0.081540412804805	3.95943433209591
RR=1	n=50	br=0.01	guessed br=0.01	dipietrantonj (random)	1	-0.081540412804805	3.95943433209591
RR=1	n=50	br=0.01	guessed br=0.01	Grant	1	-0.00482528337200341	4.08258788142278
RR=1	n=50	br=0.01	guessed br=0.01	metaumbrella (cases)	1	0	3.67862515492002
RR=1	n=50	br=0.01	guessed br=0.01	metaumbrella (exp)	0.767766666666667	0.032507859774335	1.78461898893404
RR=1	n=50	br=0.01	guessed br=0.01	OR = RR	1	-0.000272978832252743	4.46023720450781
RR=1	n=50	br=0.01	guessed br=0.05	dipietrantonj (br)	1	-0.0831725813714732	4.02720109875042
RR=1	n=50	br=0.01	guessed br=0.05	dipietrantonj (random)	1	-0.0831725813714732	4.02720109875042
RR=1	n=50	br=0.01	guessed br=0.05	Grant	1	-0.0206703483107705	3.65020776422068
RR=1	n=50	br=0.01	guessed br=0.05	metaumbrella (cases)	1	0	3.72024984129523
RR=1	n=50	br=0.01	guessed br=0.05	metaumbrella (exp)	0.767366666666667	0.0287403012664517	1.79441647057947
RR=1	n=50	br=0.01	guessed br=0.05	OR = RR	1	-9.19362541625888e-05	4.54981285278149
RR=1	n=50	br=0.01	guessed br=0.15	dipietrantonj (br)	1	-0.0814247449888991	3.98875720108364
RR=1	n=50	br=0.01	guessed br=0.15	dipietrantonj (random)	1	-0.0814247449888991	3.98875720108364
RR=1	n=50	br=0.01	guessed br=0.15	Grant	0.999933333333333	-0.0509365080089138	3.39657472516916
RR=1	n=50	br=0.01	guessed br=0.15	metaumbrella (cases)	1	0	3.55205738768817
RR=1	n=50	br=0.01	guessed br=0.15	metaumbrella (exp)	0.768292276409214	0.0295485760439163	1.77084575521961
RR=1	n=50	br=0.01	guessed br=0.15	OR = RR	1	-8.69385049245527e-05	4.47835582706876
RR=1	n=50	br=0.01	guessed br=0.5	dipietrantonj (br)	1	-0.0847073027835508	4.00012324813735
RR=1	n=50	br=0.01	guessed br=0.5	dipietrantonj (random)	1	-0.0847073027835508	4.00012324813735
RR=1	n=50	br=0.01	guessed br=0.5	Grant	0.9599	-0.0912803579566535	4.44147965900598
RR=1	n=50	br=0.01	guessed br=0.5	metaumbrella (cases)	1	0	3.71242194700978
RR=1	n=50	br=0.01	guessed br=0.5	metaumbrella (exp)	0.766966666666667	0.0273449692821102	1.78994361507464
RR=1	n=50	br=0.01	guessed br=0.5	OR = RR	1	4.29444630704012e-05	4.51642209320941
RR=1	n=50	br=0.05	guessed br=0.01	dipietrantonj (br)	1	-0.0918823584815439	1.84068218440228
RR=1	n=50	br=0.05	guessed br=0.01	dipietrantonj (random)	1	-0.0918823584815439	1.84068218440228
RR=1	n=50	br=0.05	guessed br=0.01	Grant	1	-0.00729558163454813	1.75278836198876
RR=1	n=50	br=0.05	guessed br=0.01	metaumbrella (cases)	1	0	2.37757086576402
RR=1	n=50	br=0.05	guessed br=0.01	metaumbrella (exp)	0.550243544405151	0.0689709791649362	1.21667808519916
RR=1	n=50	br=0.05	guessed br=0.01	OR = RR	1	0.000134509168409854	1.86617574319348
RR=1	n=50	br=0.05	guessed br=0.05	dipietrantonj (br)	1	-0.0913008643247081	1.81435202335779
RR=1	n=50	br=0.05	guessed br=0.05	dipietrantonj (random)	1	-0.0913008643247081	1.81435202335779
RR=1	n=50	br=0.05	guessed br=0.05	Grant	1	-0.0332327701721904	1.57914348366777
RR=1	n=50	br=0.05	guessed br=0.05	metaumbrella (cases)	1	0	2.3358877137106
RR=1	n=50	br=0.05	guessed br=0.05	metaumbrella (exp)	0.553628601921025	0.0684459795953837	1.20605419179277
RR=1	n=50	br=0.05	guessed br=0.05	OR = RR	1	0.000263046948552774	1.83555497088373
RR=1	n=50	br=0.05	guessed br=0.15	dipietrantonj (br)	1	-0.0923018290102772	1.83067461060717
RR=1	n=50	br=0.05	guessed br=0.15	dipietrantonj (random)	1	-0.0923018290102772	1.83067461060717
RR=1	n=50	br=0.05	guessed br=0.15	Grant	0.997733333333333	-0.077841221715535	1.55248966199239
RR=1	n=50	br=0.05	guessed br=0.15	metaumbrella (cases)	1	0	2.33138567660666
RR=1	n=50	br=0.05	guessed br=0.15	metaumbrella (exp)	0.550190088708064	0.068570118541636	1.2212338839539
RR=1	n=50	br=0.05	guessed br=0.15	OR = RR	1	0.000105367692617155	1.86499509635375
RR=1	n=50	br=0.05	guessed br=0.5	dipietrantonj (br)	1	-0.0935012610358504	1.85255585868913
RR=1	n=50	br=0.05	guessed br=0.5	dipietrantonj (random)	1	-0.0935012610358504	1.85255585868913
RR=1	n=50	br=0.05	guessed br=0.5	Grant	0.8955	-0.136082402089015	1.90920837950463
RR=1	n=50	br=0.05	guessed br=0.5	metaumbrella (cases)	1	0	2.38206064479202
RR=1	n=50	br=0.05	guessed br=0.5	metaumbrella (exp)	0.550685479835885	0.0645872460731953	1.23523517034573
RR=1	n=50	br=0.05	guessed br=0.5	OR = RR	1	0.000511854250234507	1.87692068165233
RR=1	n=50	br=0.15	guessed br=0.01	dipietrantonj (br)	1	-0.0141857795276482	1.13948409969974
RR=1	n=50	br=0.15	guessed br=0.01	dipietrantonj (random)	1	-0.0141857795276482	1.13948409969974
RR=1	n=50	br=0.15	guessed br=0.01	Grant	1	-0.00616990142994012	1.01991446316606
RR=1	n=50	br=0.15	guessed br=0.01	metaumbrella (cases)	1	0	1.26974292691265
RR=1	n=50	br=0.15	guessed br=0.01	metaumbrella (exp)	0.763381974822186	0.0222306602369792	1.23285577623036
RR=1	n=50	br=0.15	guessed br=0.01	OR = RR	1	-0.000613812022210596	1.05408473810341
RR=1	n=50	br=0.15	guessed br=0.05	dipietrantonj (br)	1	-0.0147014085568378	1.14106832739081
RR=1	n=50	br=0.15	guessed br=0.05	dipietrantonj (random)	1	-0.0147014085568378	1.14106832739081
RR=1	n=50	br=0.15	guessed br=0.05	Grant	1	-0.0250285066241174	0.97247632676463
RR=1	n=50	br=0.15	guessed br=0.05	metaumbrella (cases)	1	0	1.26740434699165
RR=1	n=50	br=0.15	guessed br=0.05	metaumbrella (exp)	0.763091103393	0.021678890898833	1.231438603724
RR=1	n=50	br=0.15	guessed br=0.05	OR = RR	1	0.000355025739602293	1.05196069140377
RR=1	n=50	br=0.15	guessed br=0.15	dipietrantonj (br)	1	-0.0139142577211089	1.1381566427373
RR=1	n=50	br=0.15	guessed br=0.15	dipietrantonj (random)	1	-0.0139142577211089	1.1381566427373
RR=1	n=50	br=0.15	guessed br=0.15	Grant	0.9986	-0.0594121857191444	0.962534183365762
RR=1	n=50	br=0.15	guessed br=0.15	metaumbrella (cases)	1	0	1.27158707268446
RR=1	n=50	br=0.15	guessed br=0.15	metaumbrella (exp)	0.766039878427574	0.0238051456124663	1.23935944853853
RR=1	n=50	br=0.15	guessed br=0.15	OR = RR	1	-6.14474521604189e-05	1.05684681582542
RR=1	n=50	br=0.15	guessed br=0.5	dipietrantonj (br)	1	-0.013683778305045	1.15520093079477
RR=1	n=50	br=0.15	guessed br=0.5	dipietrantonj (random)	1	-0.013683778305045	1.15520093079477
RR=1	n=50	br=0.15	guessed br=0.5	Grant	0.881033333333333	-0.0977231506405426	1.11159276866833
RR=1	n=50	br=0.15	guessed br=0.5	metaumbrella (cases)	1	0	1.29515165886806
RR=1	n=50	br=0.15	guessed br=0.5	metaumbrella (exp)	0.765503875968992	0.0262066388520726	1.26705281226718
RR=1	n=50	br=0.15	guessed br=0.5	OR = RR	1	-0.000768617591895789	1.07444170106914
RR=1	n=50	br=0.5	guessed br=0.01	dipietrantonj (br)	0.979971100586016	-0.0895373726700839	0.790305423710151
RR=1	n=50	br=0.5	guessed br=0.01	dipietrantonj (random)	1	-0.000779742182001666	0.874294608706053
RR=1	n=50	br=0.5	guessed br=0.01	Grant	0.9997	-0.00190543082662308	0.951057002672369
RR=1	n=50	br=0.5	guessed br=0.01	metaumbrella (cases)	1	0.000697490387129181	0.974876850002774
RR=1	n=50	br=0.5	guessed br=0.01	metaumbrella (exp)	0.999166611107407	0.0026378629436128	0.966463233811831
RR=1	n=50	br=0.5	guessed br=0.01	OR = RR	0.999966666666667	0.000349397964284944	0.956896990454153
RR=1	n=50	br=0.5	guessed br=0.05	dipietrantonj (br)	0.977831325301205	-0.0908846277368204	0.777783851270197
RR=1	n=50	br=0.5	guessed br=0.05	dipietrantonj (random)	1	0.000646815237119013	0.836490650650249
RR=1	n=50	br=0.5	guessed br=0.05	Grant	0.999033333333333	-0.00919801819135354	0.906343624644853
RR=1	n=50	br=0.5	guessed br=0.05	metaumbrella (cases)	1	0.000782503436256738	0.952225189199438
RR=1	n=50	br=0.5	guessed br=0.05	metaumbrella (exp)	0.999233307776926	0.00263368549452807	0.940738862904695
RR=1	n=50	br=0.5	guessed br=0.05	OR = RR	0.999766666666667	0.00155514514126532	0.927561438372387
RR=1	n=50	br=0.5	guessed br=0.15	dipietrantonj (br)	0.978881141299992	-0.0912615737529898	0.796816744389028
RR=1	n=50	br=0.5	guessed br=0.15	dipietrantonj (random)	0.999959926264326	0.0008011890953023	0.867943881123824
RR=1	n=50	br=0.5	guessed br=0.15	Grant	0.999533333333333	-0.0269192977623613	0.919569065941806
RR=1	n=50	br=0.5	guessed br=0.15	metaumbrella (cases)	0.999966665555518	0.000911079081739855	0.97172442983981
RR=1	n=50	br=0.5	guessed br=0.15	metaumbrella (exp)	0.999433314443815	0.00251162274543995	0.953682718950125
RR=1	n=50	br=0.5	guessed br=0.15	OR = RR	0.999866666666667	-0.00132847062452575	0.953525613638362
RR=1	n=50	br=0.5	guessed br=0.5	dipietrantonj (br)	0.978847001322062	-0.0902557953054199	0.790331188771945
RR=1	n=50	br=0.5	guessed br=0.5	dipietrantonj (random)	0.999959937502504	-0.000108566988552195	0.860995048128118
RR=1	n=50	br=0.5	guessed br=0.5	Grant	0.988566666666667	-0.0482860263239372	0.972132367476326
RR=1	n=50	br=0.5	guessed br=0.5	metaumbrella (cases)	1	0.000941553013475417	0.971871632463134
RR=1	n=50	br=0.5	guessed br=0.5	metaumbrella (exp)	0.999366666666667	0.00238913979838805	0.957517413885547
RR=1	n=50	br=0.5	guessed br=0.5	OR = RR	0.999866666666667	-0.00127089585769345	0.94557985591542
RR=1	n=75	br=0.01	guessed br=0.01	dipietrantonj (br)	1	-0.091166128377989	3.3114099452008
RR=1	n=75	br=0.01	guessed br=0.01	dipietrantonj (random)	1	-0.091166128377989	3.3114099452008
RR=1	n=75	br=0.01	guessed br=0.01	Grant	1	-0.0055583452269023	3.37214045528064
RR=1	n=75	br=0.01	guessed br=0.01	metaumbrella (cases)	1	0	3.49226164739237
RR=1	n=75	br=0.01	guessed br=0.01	metaumbrella (exp)	0.706931617377388	0.0416731024011689	1.5896713011889
RR=1	n=75	br=0.01	guessed br=0.01	OR = RR	1	-0.000408591759204855	3.66395515604697
RR=1	n=75	br=0.01	guessed br=0.05	dipietrantonj (br)	1	-0.0933398909657277	3.34852933534494
RR=1	n=75	br=0.01	guessed br=0.05	dipietrantonj (random)	1	-0.0933398909657277	3.34852933534494
RR=1	n=75	br=0.01	guessed br=0.05	Grant	1	-0.0240222158945893	2.99133896180782
RR=1	n=75	br=0.01	guessed br=0.05	metaumbrella (cases)	1	0	3.42788849384562
RR=1	n=75	br=0.01	guessed br=0.05	metaumbrella (exp)	0.706045146877397	0.0373824615737126	1.60207300744817
RR=1	n=75	br=0.01	guessed br=0.05	OR = RR	1	1.61839409093827e-05	3.67839549280191
RR=1	n=75	br=0.01	guessed br=0.15	dipietrantonj (br)	1	-0.0938070277704253	3.37897405998333
RR=1	n=75	br=0.01	guessed br=0.15	dipietrantonj (random)	1	-0.0938070277704253	3.37897405998333
RR=1	n=75	br=0.01	guessed br=0.15	Grant	0.999766666666667	-0.0582400058765048	2.84471752120948
RR=1	n=75	br=0.01	guessed br=0.15	metaumbrella (cases)	1	0	3.59682430463288
RR=1	n=75	br=0.01	guessed br=0.15	metaumbrella (exp)	0.707326019540498	0.0354547824886388	1.60794269204027
RR=1	n=75	br=0.01	guessed br=0.15	OR = RR	1	-1.13933485862426e-05	3.70592675436601
RR=1	n=75	br=0.01	guessed br=0.5	dipietrantonj (br)	1	-0.0932742283637825	3.38189039834725
RR=1	n=75	br=0.01	guessed br=0.5	dipietrantonj (random)	1	-0.0932742283637825	3.38189039834725
RR=1	n=75	br=0.01	guessed br=0.5	Grant	0.945466666666667	-0.100312343126689	3.67018566645001
RR=1	n=75	br=0.01	guessed br=0.5	metaumbrella (cases)	1	0	3.54397720057066
RR=1	n=75	br=0.01	guessed br=0.5	metaumbrella (exp)	0.703440688137628	0.0382274865923861	1.61272744254648
RR=1	n=75	br=0.01	guessed br=0.5	OR = RR	1	6.2005656659554e-05	3.72836609022187
RR=1	n=75	br=0.05	guessed br=0.01	dipietrantonj (br)	1	-0.0641144938282571	1.60156647802705
RR=1	n=75	br=0.05	guessed br=0.01	dipietrantonj (random)	1	-0.0641144938282571	1.60156647802705
RR=1	n=75	br=0.05	guessed br=0.01	Grant	1	-0.00665097965258991	1.43487186927646
RR=1	n=75	br=0.05	guessed br=0.01	metaumbrella (cases)	1	0	1.91979929431856
RR=1	n=75	br=0.05	guessed br=0.01	metaumbrella (exp)	0.735319777196161	0.0309701195797386	1.30157790410751
RR=1	n=75	br=0.05	guessed br=0.01	OR = RR	1	0.000416665824857281	1.51287073002662
RR=1	n=75	br=0.05	guessed br=0.05	dipietrantonj (br)	1	-0.0657239656543668	1.61145553866271
RR=1	n=75	br=0.05	guessed br=0.05	dipietrantonj (random)	1	-0.0657239656543668	1.61145553866271
RR=1	n=75	br=0.05	guessed br=0.05	Grant	1	-0.031381014117151	1.33748485607093
RR=1	n=75	br=0.05	guessed br=0.05	metaumbrella (cases)	1	0	1.93896440421794
RR=1	n=75	br=0.05	guessed br=0.05	metaumbrella (exp)	0.73448981646143	0.0255839274397567	1.30212058359184
