"rho","n","p_exp","method","target","n_sim","n_valid","n_valid_se","n_valid_ci","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.1,300,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.000889572295091024,0.00178689735856254,0.0565066559799621,0.00126415947736158,0.0576003747308998,1.01935557381639,0.0228048888594346,0.0564854008283197,0.963,0.00596917079668525,0.225788642451101,"01b_smd_to_cor_z",1000
0.25,300,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00277290503391634,0.00182078741404443,0.0575783536334845,0.00128813535634559,0.0571322806478099,0.99225276588292,0.0221985484041729,0.057616321842535,0.945,0.00720936890441875,0.223951018906786,"01b_smd_to_cor_z",1000
0.5,300,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00159389682885354,0.00172782946373686,0.0546387651375577,0.00122237126904963,0.0553545785878973,1.01310083506714,0.02266495866659,0.0546346938144844,0.95,0.00689202437604511,0.21697525688074,"01b_smd_to_cor_z",1000
0.75,300,0.5,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00185120116805922,0.00158900613829635,0.0502487861300498,0.00112415923594458,0.0523360359759822,1.04153831379191,0.0233011582012948,0.050257760722107,0.962,0.00604615580348373,0.205139476392173,"01b_smd_to_cor_z",1000
0,25,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,997,997,997,0.003,-0.00353974818157293,0.00650567297263076,0.205418620101338,0.00460251423586438,0.198046244465323,0.964110480187345,0.0216014118282912,0.205346087181373,0.932798395185557,0.00792932352976759,0.77625543459429,"01b_smd_to_cor_z",1000
0.1,25,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,999,999,999,0.001,-0.00218986529174661,0.00652807314448458,0.206332554970758,0.00461835685720598,0.197799468408089,0.958644012507485,0.0214573999212623,0.206240885887782,0.933933933933934,0.0078589505714634,0.77526993139792,"01b_smd_to_cor_z",1000
0.25,25,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,998,998,998,0.002,0.00500013190237787,0.00657561268485606,0.207731087747784,0.00465199156113738,0.196354220852082,0.945232718804634,0.0211678217202086,0.207687186542014,0.932865731462926,0.00792166422244546,0.769518082829488,"01b_smd_to_cor_z",1000
0.5,25,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,998,998,998,0.002,-0.0014472362533133,0.00638707151747468,0.201774857710761,0.00451860597995722,0.191705282934334,0.950094997510239,0.0212767090309699,0.201678935475179,0.925851703406814,0.00829384726833912,0.751062300993409,"01b_smd_to_cor_z",1000
0.75,25,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,998,998,998,0.002,-0.00703502083090252,0.00617638572676291,0.195119053822196,0.0043695539345562,0.183279529961372,0.93932153918903,0.021035445011521,0.19514812051853,0.932865731462926,0.00792166422244546,0.717817664566882,"01b_smd_to_cor_z",1000
0,50,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00310253108644193,0.00455471896878073,0.144032860433205,0.00322228421431806,0.140713263359085,0.976952501921191,0.0218562529106966,0.143994253770172,0.941,0.00745110730026082,0.551573995918391,"01b_smd_to_cor_z",1000
0.1,50,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00597189356810878,0.00453616387994883,0.143446097004249,0.00320915722004067,0.140560825774399,0.979886024854589,0.0219218813000252,0.143498674125566,0.936,0.0077397674383666,0.550969202332828,"01b_smd_to_cor_z",1000
0.25,50,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00195171478729208,0.00451693377754186,0.142837987771806,0.00319555268025447,0.139561340529518,0.977060393433138,0.0218586666454149,0.14277989091801,0.936,0.0077397674383666,0.547017384460281,"01b_smd_to_cor_z",1000
0.5,50,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00171826014223645,0.0044509824584469,0.14075242394148,0.00314889472047918,0.135848479059691,0.965159073325606,0.0215924118769079,0.140692522965768,0.935,0.0077958322198467,0.532364452981759,"01b_smd_to_cor_z",1000
0.75,50,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00328887624995896,0.0040835860050058,0.129134327970061,0.00288897620510333,0.129538921881333,1.00313312438012,0.0224419623537826,0.129111640422568,0.952,0.00675988165576884,0.507574854264589,"01b_smd_to_cor_z",1000
0,100,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.000650815767505505,0.00309294135312157,0.0978073934518728,0.00218813414533083,0.0997648528989003,1.02001340980414,0.0228196058796518,0.0977606438644859,0.95,0.00689202437604511,0.391069196503792,"01b_smd_to_cor_z",1000
0.1,100,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.0003103187057671,0.00337550289534641,0.106742773977876,0.00238803530351979,0.0995842307917225,0.932936507836703,0.0208715328788276,0.106689840539738,0.925,0.00832916562447884,0.390357229049822,"01b_smd_to_cor_z",1000
0.25,100,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,2.12623742093759e-05,0.0030689346143226,0.0970482337138983,0.00217115032349696,0.0988950649402956,1.01903003440374,0.0227976059345008,0.0969996997903035,0.952,0.00675988165576884,0.387644909453556,"01b_smd_to_cor_z",1000
0.5,100,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00176170194310873,0.00306238600949935,0.0968411486465199,0.00216651744359978,0.0962455400029602,0.993849632600561,0.0222342732964033,0.0968087467992565,0.95,0.00689202437604511,0.37722363566332,"01b_smd_to_cor_z",1000
0.75,100,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00456235973549694,0.00288550662103358,0.0912477312596244,0.00204138224531463,0.0916351686289573,1.00424599454676,0.0224668593388163,0.0913161400735089,0.941,0.00745110730026082,0.359127593916063,"01b_smd_to_cor_z",1000
0,300,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00210071811566723,0.00179337946538005,0.0567116381957604,0.00126874531253972,0.0576888636585905,1.01723148006159,0.0227573689132552,0.0567221888994199,0.955,0.00655553201502365,0.226136047820357,"01b_smd_to_cor_z",1000
0.1,300,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00183153943793319,0.00191903063109419,0.06068507693888,0.00135763856162194,0.0575962664250893,0.949100987102618,0.021233162483451,0.0606823732333155,0.94,0.00750999334220744,0.225772434060911,"01b_smd_to_cor_z",1000
0.25,300,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.000868520883641702,0.00182374686859045,0.0576719398034561,0.00129022905383428,0.0571764140527492,0.991407853587106,0.0221796461373908,0.0576496393447356,0.945,0.00720936890441875,0.224124233390014,"01b_smd_to_cor_z",1000
0.5,300,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00230490294227418,0.00176935003252134,0.0559517608086044,0.00125174543555272,0.0556182615717171,0.99403952204421,0.0222385214780675,0.05597125615545,0.946,0.00714730718522718,0.218009414509567,"01b_smd_to_cor_z",1000
0.75,300,0.7,"lipsey_cooper","fisherz_pointbiserial",1000,1000,1000,1000,0,0.000724613483203305,0.00161045849047281,0.0509271690705066,0.00113933592988596,0.0528453532448545,1.03766524252884,0.0232145103602787,0.0509068564899314,0.957,0.00641490451994416,0.207135959699845,"01b_smd_to_cor_z",1000
0,25,0.3,"viechtbauer","fisherz_pointbiserial",1000,998,998,998,0.002,-0.00220132757218037,0.00675452330051455,0.213383077696334,0.00477856389958396,0.204124145231932,0.956608871873248,0.0214225826645005,0.213287505741013,0.943887775551102,0.00728490097948187,0.800151946059218,"01b_smd_to_cor_z",1000
0.1,25,0.3,"viechtbauer","fisherz_pointbiserial",1000,999,999,999,0.001,-0.0090663590256016,0.00700534092973738,0.221417539369202,0.00495600518006647,0.204124145231932,0.921896909402311,0.0206348867912703,0.221492326740118,0.924924924924925,0.00833716477551217,0.800151946059218,"01b_smd_to_cor_z",1000
0.25,25,0.3,"viechtbauer","fisherz_pointbiserial",1000,998,998,998,0.002,0.0155127678536563,0.00703769327488857,0.222328739433634,0.0049788957004805,0.204124145231932,0.918118574107523,0.020560619525843,0.222758131654041,0.92685370741483,0.0082420735266225,0.800151946059218,"01b_smd_to_cor_z",1000
0.5,25,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0446695569745528,0.00695309880259504,0.219876290123898,0.00491904345048832,0.204124145231932,0.92835905643537,0.0207691267379792,0.224260131757726,0.924,0.00837997613361756,0.800151946059218,"01b_smd_to_cor_z",1000
0.75,25,0.3,"viechtbauer","fisherz_pointbiserial",1000,998,998,998,0.002,0.063014838147958,0.00734347771056685,0.231988817738746,0.00519522635778619,0.204124145231932,0.879887863654731,0.0197044696624262,0.240282655882085,0.901803607214429,0.00941973056287851,0.800151946059218,"01b_smd_to_cor_z",1000
0,50,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00018697539393225,0.00477444751852042,0.150981287274635,0.00337773350594597,0.142857142857143,0.94619105079748,0.0211680617710683,0.150905893582049,0.925,0.00832916562447884,0.559989709868587,"01b_smd_to_cor_z",1000
0.1,50,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00772050629057205,0.00456879646151797,0.144478029841146,0.00323224348577593,0.142857142857143,0.988781083284528,0.0221208803775831,0.144612009954413,0.954,0.00662449998113065,0.559989709868587,"01b_smd_to_cor_z",1000
0.25,50,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00406877014055464,0.00449631960366457,0.142186110356456,0.0031809689644355,0.142857142857143,1.00471939557953,0.0224774502044725,0.142173232286449,0.951,0.00682634602111555,0.559989709868587,"01b_smd_to_cor_z",1000
0.5,50,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0243064768418011,0.00492952096195777,0.155885140133308,0.00348744185727854,0.142857142857143,0.916425662734601,0.0205021544232618,0.157691729503889,0.924,0.00837997613361756,0.559989709868587,"01b_smd_to_cor_z",1000
0.75,50,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0472441211990294,0.00512628409520291,0.162107336739366,0.00362664402157482,0.142857142857143,0.88125032296858,0.0197152163473226,0.16877356672173,0.906,0.00922843432007835,0.559989709868587,"01b_smd_to_cor_z",1000
0,100,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.000374342666343184,0.00322052694787098,0.101842004212226,0.00227839592673893,0.100503781525921,0.986859815881897,0.0220778980358844,0.101791758804792,0.951,0.00682634602111555,0.393967584201775,"01b_smd_to_cor_z",1000
0.1,100,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00255115530080718,0.00336182776536245,0.106310328397395,0.00237836068785676,0.100503781525921,0.945381159488398,0.0211499429891965,0.106287781195238,0.944,0.00727076337120113,0.393967584201775,"01b_smd_to_cor_z",1000
0.25,100,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00440807147103328,0.00333706440842516,0.105527242293059,0.0023608415885008,0.100503781525921,0.952396550331647,0.0213068903906678,0.105566538075309,0.941,0.00745110730026082,0.393967584201775,"01b_smd_to_cor_z",1000
0.5,100,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0119778677952802,0.00342353804069084,0.108261778648133,0.00242201827626449,0.100503781525921,0.928340387354744,0.0207687090757623,0.108868551107574,0.928,0.00817410545564467,0.393967584201775,"01b_smd_to_cor_z",1000
0.75,100,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0438634950094043,0.00343011354188479,0.108469714253433,0.00242667018428422,0.100503781525921,0.926560765995014,0.0207288956207099,0.116952637532256,0.909,0.00909499862561837,0.393967584201775,"01b_smd_to_cor_z",1000
0,300,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.000184707507954809,0.00183620621652575,0.0580659389798169,0.00129904355159974,0.057831493196624,0.995962421562246,0.0222815403332375,0.058037192671611,0.955,0.00655553201502365,0.226695287675112,"01b_smd_to_cor_z",1000
0.1,300,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0033870036021483,0.00189502002487462,0.0599257949023272,0.00134065200374035,0.057831493196624,0.965051749265626,0.0215900108371504,0.0599915126262214,0.939,0.00756828910652864,0.226695287675112,"01b_smd_to_cor_z",1000
0.25,300,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00523551744416611,0.00186919538020747,0.0591091479332001,0.00132238208513029,0.057831493196624,0.978384822294851,0.0218882965937562,0.0593111129631514,0.944,0.00727076337120113,0.226695287675112,"01b_smd_to_cor_z",1000
0.5,300,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0082845159712316,0.00188774476751268,0.059695731064051,0.00133550504580219,0.057831493196624,0.968771001976227,0.0216732174697367,0.0602382763020475,0.937,0.00768316341099159,0.226695287675112,"01b_smd_to_cor_z",1000
0.75,300,0.3,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0383343931392581,0.00199788022198498,0.0631785199367535,0.0014134215405004,0.057831493196624,0.915366381715142,0.0204784563275823,0.0738719131563043,0.88,0.0102761860629321,0.226695287675112,"01b_smd_to_cor_z",1000
0,25,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00310015697528932,0.00657585362181617,0.207946750048066,0.00465215734856122,0.204124145231932,0.981617386108458,0.0219606150863352,0.207865870161431,0.937,0.00768316341099159,0.800151946059218,"01b_smd_to_cor_z",1000
0.1,25,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00279923799384937,0.00668520923475855,0.211404878166283,0.0047295221361028,0.204124145231932,0.965560241572928,0.0216013867601862,0.211317690275411,0.938,0.00762600813007697,0.800151946059218,"01b_smd_to_cor_z",1000
0.25,25,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0156657384886669,0.00670498749007272,0.212030321515654,0.00474351447247359,0.204124145231932,0.962712048789971,0.0215376673657629,0.212502507625639,0.939,0.00756828910652864,0.800151946059218,"01b_smd_to_cor_z",1000
0.5,25,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0338188406078577,0.00677741265699223,0.214320606389489,0.00479475242451491,0.204124145231932,0.952424261346911,0.0213075103378575,0.21686655569934,0.93,0.00806845710157772,0.800151946059218,"01b_smd_to_cor_z",1000
0.75,25,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0762333514829723,0.00734967548657003,0.232417146006676,0.00519960582926474,0.204124145231932,0.878266292909683,0.0196484580192236,0.244489746014954,0.894,0.00973468027209934,0.800151946059218,"01b_smd_to_cor_z",1000
0,50,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00917052310870859,0.00457117891245448,0.144553369554876,0.00323392897594485,0.142857142857143,0.988265740861274,0.0221093512046539,0.144771818621948,0.945,0.00720936890441875,0.559989709868587,"01b_smd_to_cor_z",1000
0.1,50,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.000608842907935545,0.00469693441397761,0.148530107685975,0.0033228960385011,0.142857142857143,0.961805960305196,0.0215173964733257,0.148457072536153,0.942,0.00739161687318817,0.559989709868587,"01b_smd_to_cor_z",1000
0.25,50,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00180991674634117,0.00446637920235317,0.141239311734421,0.00315978731016059,0.142857142857143,1.01145453842032,0.0226281279344836,0.141180276365583,0.956,0.00648567652600714,0.559989709868587,"01b_smd_to_cor_z",1000
0.5,50,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0165751109072271,0.00470078132046177,0.148651757550331,0.00332561757327038,0.142857142857143,0.961018861877728,0.0214997876108043,0.149499103607234,0.947,0.00708456067798138,0.559989709868587,"01b_smd_to_cor_z",1000
0.75,50,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.049396043876188,0.00478440356346789,0.151296125059845,0.00338477701547777,0.142857142857143,0.94422208632664,0.0211240123568315,0.159083613522212,0.928,0.00817410545564467,0.559989709868587,"01b_smd_to_cor_z",1000
0,100,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00287657474108281,0.00322576541097716,0.102007658960769,0.00228210193299092,0.100503781525921,0.98525721058429,0.0220420447608975,0.101997213718861,0.953,0.00669260786241059,0.393967584201775,"01b_smd_to_cor_z",1000
0.1,100,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00391185764433165,0.00321063030045476,0.101529044741878,0.00227139443862023,0.100503781525921,0.989901774230584,0.0221459523280654,0.10155363809092,0.946,0.00714730718522718,0.393967584201775,"01b_smd_to_cor_z",1000
0.25,100,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00363354787916815,0.00325295171619719,0.102867365417368,0.00230133517279267,0.100503781525921,0.977022995759087,0.0218578299895686,0.102880104214724,0.952,0.00675988165576884,0.393967584201775,"01b_smd_to_cor_z",1000
0.5,100,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0115925661741357,0.00323935604648085,0.102437432591177,0.00229171677213824,0.100503781525921,0.981123589137837,0.0219495679254392,0.103040388968491,0.951,0.00682634602111555,0.393967584201775,"01b_smd_to_cor_z",1000
0.75,100,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.044196885617614,0.00317304877147212,0.10034061244651,0.00224480698757863,0.100503781525921,1.00162615191828,0.0224082485640225,0.10959714853011,0.927,0.00822623850857729,0.393967584201775,"01b_smd_to_cor_z",1000
0,300,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00168058756417348,0.0018646175862978,0.0589643853790663,0.00131914347630445,0.057831493196624,0.980786839798987,0.0219420342135106,0.0589588527614706,0.943,0.00733150734842434,0.226695287675112,"01b_smd_to_cor_z",1000
0.1,300,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.000517617988364212,0.00179715364344215,0.0568309881854731,0.0012714153948159,0.057831493196624,1.01760492018695,0.0227657234666352,0.0568049239529561,0.963,0.00596917079668525,0.226695287675112,"01b_smd_to_cor_z",1000
0.25,300,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00124956106976251,0.00184689896285518,0.0584040733082508,0.00130660824833321,0.057831493196624,0.990196229831356,0.0221525398500471,0.0583882363672992,0.945,0.00720936890441875,0.226695287675112,"01b_smd_to_cor_z",1000
0.5,300,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0103109629186587,0.00182473438994291,0.0577031679705745,0.00129092768628277,0.057831493196624,1.0022238852833,0.0224216209762671,0.0585887522870769,0.942,0.00739161687318817,0.226695287675112,"01b_smd_to_cor_z",1000
0.75,300,0.5,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0345812761036302,0.00186303490830496,0.0589143367064662,0.00131802379398209,0.057831493196624,0.98162003392761,0.021960674322997,0.0682883066670189,0.899,0.00952885092757778,0.226695287675112,"01b_smd_to_cor_z",1000
0,25,0.7,"viechtbauer","fisherz_pointbiserial",1000,997,997,997,0.003,-0.00361467505904968,0.00688687041088335,0.217455046168471,0.00487219681038259,0.204124145231932,0.938695830832957,0.0210319829936735,0.217376019827068,0.932798395185557,0.00792932352976759,0.800151946059218,"01b_smd_to_cor_z",1000
0.1,25,0.7,"viechtbauer","fisherz_pointbiserial",1000,999,999,999,0.001,0.00219386405070122,0.00693931840711875,0.219330768054602,0.00490929682320263,0.204124145231932,0.930668082013532,0.0208312125973484,0.219231942734035,0.931931931931932,0.00796858233828521,0.800151946059218,"01b_smd_to_cor_z",1000
0.25,25,0.7,"viechtbauer","fisherz_pointbiserial",1000,998,998,998,0.002,0.0176019530400526,0.00707326148864684,0.22345237978281,0.00500405883556437,0.204124145231932,0.913501773533741,0.020457229525138,0.224032952382765,0.927855711422846,0.0081898496614899,0.800151946059218,"01b_smd_to_cor_z",1000
0.5,25,0.7,"viechtbauer","fisherz_pointbiserial",1000,998,998,998,0.002,0.030111841644847,0.00717316457963959,0.226608432116775,0.00507473640714643,0.204124145231932,0.900779125141925,0.0201723147654083,0.228487746331353,0.92184368737475,0.00849660449815517,0.800151946059218,"01b_smd_to_cor_z",1000
0.75,25,0.7,"viechtbauer","fisherz_pointbiserial",1000,998,998,998,0.002,0.0639178965866191,0.00736144665288363,0.232556477075151,0.00520793868924889,0.204124145231932,0.87774009908986,0.0196563719860533,0.241068085064862,0.898797595190381,0.00954687192736785,0.800151946059218,"01b_smd_to_cor_z",1000
0,50,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00319655599504087,0.00467898150527677,0.147962386864778,0.00331019506294052,0.142857142857143,0.965496339199365,0.0215999571446876,0.147922929355204,0.942,0.00739161687318817,0.559989709868587,"01b_smd_to_cor_z",1000
0.1,50,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.00399088274188608,0.00467075834112313,0.147702347581788,0.00330437749829478,0.142857142857143,0.967196156296961,0.0216379852292812,0.147682411419741,0.936,0.0077397674383666,0.559989709868587,"01b_smd_to_cor_z",1000
0.25,50,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0040821378730149,0.0046993044548098,0.148605054957748,0.00332457274901018,0.142857142857143,0.961320884392262,0.0215065444187856,0.148586818884619,0.937,0.00768316341099159,0.559989709868587,"01b_smd_to_cor_z",1000
0.5,50,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0206786586061256,0.00484975241526904,0.153362637201529,0.00343100875337993,0.142857142857143,0.931498997825778,0.0208393730938855,0.154674449450021,0.932,0.00796090447122687,0.559989709868587,"01b_smd_to_cor_z",1000
0.75,50,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0508775460968982,0.004933315657979,0.156005138957859,0.0034901264552024,0.142857142857143,0.915720750043578,0.0204863842092292,0.164017652936266,0.915,0.00881901355027874,0.559989709868587,"01b_smd_to_cor_z",1000
0,100,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,-0.000670444349496891,0.00313323162740416,0.0990814837947321,0.00221663792694749,0.100503781525921,1.01435482874011,0.0226930128481503,0.0990342000834084,0.95,0.00689202437604511,0.393967584201775,"01b_smd_to_cor_z",1000
0.1,100,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.000787652648391239,0.00342849237790711,0.108418448547132,0.00242552327464393,0.100503781525921,0.926998890619891,0.0207386972872074,0.108367088279036,0.925,0.00832916562447884,0.393967584201775,"01b_smd_to_cor_z",1000
0.25,100,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00335485500998862,0.00314747162404019,0.0995317920271619,0.00222671216351109,0.100503781525921,1.0097656183915,0.0225903436376796,0.0995385658860531,0.952,0.00675988165576884,0.393967584201775,"01b_smd_to_cor_z",1000
0.5,100,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.010925087668097,0.0032773482624776,0.103638851950246,0.00231859476806124,0.100503781525921,0.969750046769821,0.0216951205311216,0.104161548387526,0.948,0.00702111102319284,0.393967584201775,"01b_smd_to_cor_z",1000
0.75,100,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0386150899087277,0.00342481011138304,0.108302005055454,0.00242291821615958,0.100503781525921,0.92799557565403,0.0207609949937342,0.114929196218331,0.913,0.00891240708226459,0.393967584201775,"01b_smd_to_cor_z",1000
0,300,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00211227694975069,0.00180123561510026,0.0569600714633121,0.00127430322893418,0.057831493196624,1.01529881741587,0.0227141316386765,0.0569707557021756,0.955,0.00655553201502365,0.226695287675112,"01b_smd_to_cor_z",1000
0.1,300,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.00223319573272252,0.00193145525091063,0.061077977915696,0.00136642849061159,0.057831493196624,0.946846886065007,0.0211827340314358,0.0610882642580769,0.94,0.00750999334220744,0.226695287675112,"01b_smd_to_cor_z",1000
0.25,300,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.000734410948254897,0.00185335585650898,0.0586082582138057,0.00131117624619143,0.057831493196624,0.986746492032778,0.0220753627696332,0.0585835502710973,0.944,0.00727076337120113,0.226695287675112,"01b_smd_to_cor_z",1000
0.5,300,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0065865894334873,0.00187410922678255,0.0592645374056989,0.00132585843797643,0.057831493196624,0.975819532695161,0.0218309062721492,0.0595999686986738,0.939,0.00756828910652864,0.226695287675112,"01b_smd_to_cor_z",1000
0.75,300,0.7,"viechtbauer","fisherz_pointbiserial",1000,1000,1000,1000,0,0.0384397256384891,0.00189467476770278,0.0599148769119121,0.00134040774789443,0.057831493196624,0.965227605852364,0.021593945077585,0.0711604889672389,0.886,0.0100500746265886,0.226695287675112,"01b_smd_to_cor_z",1000
