"delta","n","r_cov","r_cov_guess","p_exp","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0,100,0.5,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,1.03758147906863e-19,0.00554644239723808,0.175393908861967,0.0039238894660122,0.173650259072403,0.990058663947466,0.0221494622441816,1.80376721606468e-17,1,0,0.689290620125781,"07a_ancova_to_smd_d",1000
0.3,100,0.5,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,1.0620844481668e-18,0.00539583222400441,0.170631196999858,0.00381733870249572,0.174939889281762,1.02525149185883,0.0229367915626089,3.24741004995155e-17,1,0,0.694385892976069,"07a_ancova_to_smd_d",1000
0.8,100,0.5,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,-8.88178419700125e-19,0.00562429147926335,0.177855712991499,0.0039789646242884,0.182648643657843,1.026948421199,0.0229747550426731,7.75965680821791e-17,1,0,0.724845500761063,"07a_ancova_to_smd_d",1000
0,300,0.5,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,2.61943244872498e-19,0.00312875809797964,0.0989400183731192,0.00221347308113686,0.100081478239678,1.01153688755398,0.0226299702384733,1.05456737890071e-17,1,0,0.393917177111153,"07a_ancova_to_smd_d",1000
0.3,300,0.5,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,9.99200722162641e-19,0.00313157653737976,0.0990291452526346,0.00221546701596583,0.100785242001718,1.01773313042946,0.0227685917693219,3.218180895466e-17,1,0,0.39668280481116,"07a_ancova_to_smd_d",1000
0.8,300,0.5,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,8.88178419700125e-19,0.00323861059385266,0.102413859309249,0.00229118939377466,0.105308704190579,1.02826614386817,0.0230042349609565,7.00409077207254e-17,1,0,0.414459365576461,"07a_ancova_to_smd_d",1000
0,50,0.7,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,-6.4401609045639e-20,0.00644706324076993,0.203874040599795,0.00456104322831674,0.245795958733953,1.20562656241483,0.0269721189230528,2.5058960547629e-17,1,0,0.98894442295894,"07a_ancova_to_smd_d",1000
0.3,50,0.7,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,6.47377117191095e-19,0.00652582967248241,0.206364853873551,0.00461676737535303,0.247709441760897,1.20034704122961,0.0268540061693163,3.98155378404979e-17,1,0,0.996587105489919,"07a_ancova_to_smd_d",1000
0.8,50,0.7,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,-5.6621374255883e-18,0.00695806420472696,0.220033309926253,0.00492255627685963,0.258936975521325,1.17680807332359,0.0263273954745291,8.35991302717463e-17,1,0,1.04142259871778,"07a_ancova_to_smd_d",1000
0,100,0.7,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,4.88324658487471e-19,0.00457995667684834,0.144830946837365,0.00324013889840927,0.173507276913264,1.19799863704613,0.026801467979722,1.7583962391639e-17,1,0,0.688725636767545,"07a_ancova_to_smd_d",1000
0.3,100,0.7,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,7.67615138119737e-19,0.00456969185264776,0.144506344594815,0.00323287693972181,0.174804964471308,1.20966982426584,0.0270625742455234,3.47636701834366e-17,1,0,0.693859634341774,"07a_ancova_to_smd_d",1000
0.8,100,0.7,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,1.11022302462516e-18,0.00488901487622349,0.154604225233124,0.00345878539756281,0.182905129219082,1.18305388448009,0.0264671259404428,7.74773415307091e-17,1,0,0.72590045047548,"07a_ancova_to_smd_d",1000
0,300,0.7,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,2.25866417583043e-19,0.0025761044081029,0.0814635742000507,0.0018224923701247,0.100055255659035,1.22822079244066,0.0274775940662105,1.00888825501051e-17,1,0,0.393814069982376,"07a_ancova_to_smd_d",1000
0.3,300,0.7,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,3.88578058618805e-19,0.00269654696692531,0.085272302331027,0.00190770073505032,0.100805356103273,1.18215825476304,0.026447089030182,3.16218726062492e-17,1,0,0.396762838698546,"07a_ancova_to_smd_d",1000
0.8,300,0.7,0.5,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.66533453693773e-18,0.00278825157858189,0.0881722567787873,0.0019725781346323,0.105289078290259,1.1941293342918,0.0267149044472877,6.87083654272316e-17,1,0,0.414390769418563,"07a_ancova_to_smd_d",1000
0,50,0,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-8.6085652495349e-20,0.00887939208700883,0.280791032326239,0.00628182005318507,0.203932384291744,0.726278124348371,0.0162481986975298,2.79304259097906e-17,1,0,0.820452161692195,"07a_ancova_to_smd_d",1000
0.3,50,0,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-7.14706072102444e-19,0.00914303127459205,0.289128035458633,0.00646833439100655,0.206374166670118,0.713781236547174,0.015968619966893,3.98966223376276e-17,1,0,0.830093627493094,"07a_ancova_to_smd_d",1000
0.8,50,0,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,4.88649919139217e-18,0.00938066448367256,0.296642657342527,0.00663645052367386,0.220579574538974,0.743586834459468,0.0166354268841633,9.14963410167405e-17,1,0,0.886317963862183,"07a_ancova_to_smd_d",1000
0,100,0,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-3.92589606657001e-19,0.00647081021011806,0.204624985706458,0.00457784327349908,0.143559392442464,0.701573133636795,0.0156955018938604,1.75002916150873e-17,1,0,0.569834829490624,"07a_ancova_to_smd_d",1000
0.3,100,0,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,1.00559751498031e-18,0.00658949997541083,0.208378285639218,0.00466181160606261,0.145195342746958,0.696787298645629,0.0155884338227412,3.55308957279855e-17,1,0,0.576263041214335,"07a_ancova_to_smd_d",1000
0.8,100,0,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-4.64905891561784e-18,0.00683720770100544,0.216211491708207,0.00483705506222733,0.154545843922553,0.714790146913761,0.0159911911769498,7.46581131026702e-17,1,0,0.613038758546462,"07a_ancova_to_smd_d",1000
0,300,0,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-4.50418240031947e-20,0.00370508283756113,0.117165006862928,0.0026212001271749,0.0826005865405651,0.704993655974431,0.0157720253698237,9.68889231727776e-18,1,0,0.325112422690025,"07a_ancova_to_smd_d",1000
0.3,300,0,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,1.99276359302836e-19,0.00359382315206441,0.113646666683692,0.00254248828332166,0.0834975689102055,0.73471199241242,0.0164368800848652,2.98352589059021e-17,1,0,0.328631906703806,"07a_ancova_to_smd_d",1000
0.8,300,0,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-7.7715611723761e-19,0.00378323434951812,0.119636374666628,0.00267648924271204,0.0889227504463882,0.743275201159975,0.0166284550649646,7.01288436093684e-17,1,0,0.349923403779221,"07a_ancova_to_smd_d",1000
0,50,0.3,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,1.69243959124987e-19,0.00892198094137077,0.282137810153448,0.00631194998964372,0.203949701780032,0.722872633303236,0.0161720114996658,2.68561655662589e-17,1,0,0.820515898575023,"07a_ancova_to_smd_d",1000
0.3,50,0.3,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,9.28077059647592e-19,0.00895649423768427,0.283229216412558,0.00633636678696038,0.206221586458808,0.728108452478368,0.016289146557779,4.1978717626645e-17,1,0,0.829475113490468,"07a_ancova_to_smd_d",1000
0.8,50,0.3,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-3.79904441238921e-18,0.00882623011762967,0.279109903244856,0.00624421005443286,0.219382642629458,0.7860080924359,0.0175844696895193,8.01777855888717e-17,1,0,0.881641129237017,"07a_ancova_to_smd_d",1000
0,100,0.3,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-4.8731330114845e-19,0.00600450570172407,0.189879142409157,0.00424795120622506,0.143459741162073,0.755531857485124,0.016902659368608,1.87254250268488e-17,1,0,0.569443289991856,"07a_ancova_to_smd_d",1000
0.3,100,0.3,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-2.71917904859365e-19,0.00629389831673481,0.199030540423819,0.00445268507926552,0.145158686975021,0.729328708377709,0.0163164459623041,3.36962751300504e-17,1,0,0.576124393258087,"07a_ancova_to_smd_d",1000
0.8,100,0.3,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-9.15933995315754e-19,0.00660576811347413,0.208892729334919,0.00467332067277716,0.154409170169715,0.739179246024164,0.0165368208952552,7.8959612562185e-17,1,0,0.612523101897045,"07a_ancova_to_smd_d",1000
0,300,0.3,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-2.43403387722996e-19,0.00342252173183356,0.108229640140181,0.00242129927779057,0.0825805512443733,0.763012342436082,0.0170700117943004,1.07808481370474e-17,1,0,0.32503369027762,"07a_ancova_to_smd_d",1000
0.3,300,0.3,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-4.63171168085808e-19,0.00350274118630027,0.11076640202789,0.00247805138117632,0.0835009138913443,0.753846946028988,0.0168649647510652,3.08430224065559e-17,1,0,0.328645654446359,"07a_ancova_to_smd_d",1000
0.8,300,0.3,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.27675647831893e-18,0.00368696370166438,0.11659202947625,0.00260838155242257,0.0888330829996838,0.76191385808049,0.01704543664674,6.7646208673244e-17,1,0,0.349574710189132,"07a_ancova_to_smd_d",1000
0,50,0.5,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-5.71421978744907e-19,0.00800886431580043,0.253262527091754,0.00566595595388122,0.203570323890367,0.803791726427083,0.017982322810749,2.68244858943269e-17,1,0,0.819014124098226,"07a_ancova_to_smd_d",1000
0.3,50,0.5,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.97671740087557e-18,0.00819730355171459,0.25922149895206,0.00579926928877769,0.205953759236109,0.794508789080793,0.0177746461570779,4.03203730041388e-17,1,0,0.828446311238348,"07a_ancova_to_smd_d",1000
0.8,50,0.5,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-3.87190279838023e-18,0.00851923129040976,0.269401747914702,0.00602702047993981,0.21918790210319,0.813609799490201,0.0182019714503105,8.48487991966529e-17,1,0,0.880896197976151,"07a_ancova_to_smd_d",1000
0,100,0.5,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,8.37004077158809e-20,0.00589267467292991,0.186342734768463,0.00416883515949982,0.143436369048785,0.769744896290215,0.0172206316038423,1.82867781499128e-17,1,0,0.569353683617612,"07a_ancova_to_smd_d",1000
0.3,100,0.5,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,6.31005664386564e-20,0.0056021036092338,0.177154070934287,0.00396326758044538,0.14485553118916,0.81768107515233,0.01829305349408,3.71047483822591e-17,1,0,0.574944674132761,"07a_ancova_to_smd_d",1000
0.8,100,0.5,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-8.88178419700125e-19,0.0059676317656812,0.188713086167249,0.00422186434930916,0.154469168402651,0.818539781951057,0.0183122643696673,7.83474563642688e-17,1,0,0.612839427142836,"07a_ancova_to_smd_d",1000
0,300,0.5,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,1.88054866817611e-19,0.00311864249927574,0.0986201350551136,0.00220631669360881,0.0825603533399163,0.837155143762252,0.0187287247963201,1.01552832616233e-17,1,0,0.324954373321675,"07a_ancova_to_smd_d",1000
0.3,300,0.5,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,7.28583859910259e-19,0.00310461841392881,0.0981766545371446,0.00219639520577533,0.0834997676005201,0.850505326283331,0.0190273933242279,2.94318728717146e-17,1,0,0.328643159147144,"07a_ancova_to_smd_d",1000
0.8,300,0.5,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,2.83106871279415e-18,0.00327846708105683,0.103674232100235,0.00231938628812455,0.0888805560476766,0.857306142974321,0.0191795403009799,7.10239094273122e-17,1,0,0.349776907749314,"07a_ancova_to_smd_d",1000
0,50,0.7,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,1.71398810942802e-19,0.00651175047283661,0.205919630488421,0.0046068068963246,0.203036582347395,0.985999158340624,0.0220586435185414,2.68398078427057e-17,1,0,0.816890756476094,"07a_ancova_to_smd_d",1000
0.3,50,0.7,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.52655665885959e-18,0.00672991153588476,0.212818489048378,0.00476114725287729,0.205344692170765,0.964881825300835,0.0215862093205539,4.34456445272476e-17,1,0,0.826069519725273,"07a_ancova_to_smd_d",1000
0.8,50,0.7,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.11022302462516e-18,0.00695472508308315,0.219927717628465,0.00492019397985815,0.218889504094601,0.995279296556799,0.0222662575504417,8.31556304307046e-17,1,0,0.880051986893286,"07a_ancova_to_smd_d",1000
0,100,0.7,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-2.67255835517677e-20,0.00448450604509691,0.141812532833,0.00317261133720352,0.143179851148847,1.00964173115402,0.0225875720486931,1.76748197249332e-17,1,0,0.568341251456683,"07a_ancova_to_smd_d",1000
0.3,100,0.7,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.20264448356597e-18,0.00482179771246494,0.152478631879789,0.00341123190256235,0.144841929739229,0.949916246975636,0.0212514013701293,3.49007208262485e-17,1,0,0.574903554982435,"07a_ancova_to_smd_d",1000
0.8,100,0.7,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,9.99200722162641e-19,0.00494534698491583,0.156385602921804,0.00349863814497549,0.154207538045659,0.986072471919085,0.0220602836802785,7.76362695777836e-17,1,0,0.611897370340173,"07a_ancova_to_smd_d",1000
0,300,0.7,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-4.01873087758908e-19,0.00267656232436273,0.0846403324438063,0.00189356238783295,0.0825344735029007,0.975119911747705,0.0218152544443079,1.01573364312538e-17,1,0,0.324852714663009,"07a_ancova_to_smd_d",1000
0.3,300,0.7,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.75554015768853e-18,0.00270512254395774,0.0855434858877541,0.00191376761792272,0.0834350215960564,0.975352135001088,0.0218204497123969,3.20070349402781e-17,1,0,0.328391149964057,"07a_ancova_to_smd_d",1000
0.8,300,0.7,0.7,0.5,"ancova_pooled_crude","sample",1000,1000,0,-2.1094237467878e-18,0.00285119881143653,0.0901628230610436,0.00201711082175367,0.0888143304152765,0.985043806305243,0.0220372705084278,7.08284005123642e-17,1,0,0.349528897058972,"07a_ancova_to_smd_d",1000
0,50,0,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.90255797227756e-18,0.00896359434281306,0.283453741450894,0.0063413898315946,0.126512330513643,0.446324433278157,0.00998511153282009,2.59264111841688e-17,1,0,0.508714338585503,"07a_ancova_to_smd_d",1000
0.3,50,0,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,4.76832115459125e-19,0.00930593216541531,0.294279413937352,0.00658358035296293,0.130122543163819,0.4421734480942,0.00989224623810955,3.81909361899926e-17,1,0,0.522617100157977,"07a_ancova_to_smd_d",1000
0.8,50,0,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-3.5605199344424e-19,0.0093916166237813,0.296988994422496,0.00664419873128607,0.150254921648157,0.505927574657546,0.0113185451743719,8.45186858873693e-17,1,0,0.601007394793719,"07a_ancova_to_smd_d",1000
0,100,0,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,3.09431300027363e-19,0.00664849590980142,0.210243900892859,0.00470354890520198,0.0884387884313409,0.420648532755343,0.00941069366252145,1.77058108751239e-17,1,0,0.350993135290217,"07a_ancova_to_smd_d",1000
0.3,100,0,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,1.43960364462625e-18,0.00637589698846191,0.201623566101479,0.00451069590876177,0.090826058825072,0.450473427195302,0.0100779322791714,3.35663788670901e-17,1,0,0.360223764104892,"07a_ancova_to_smd_d",1000
0.8,100,0,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.58900670399476e-18,0.00690312903668622,0.218296107379725,0.00488369180991844,0.105893172087077,0.485089603099868,0.0108523608147281,7.903549411419e-17,1,0,0.418920891302133,"07a_ancova_to_smd_d",1000
0,300,0,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,4.26023691151023e-19,0.00372204421079073,0.117701372579426,0.00263319963045611,0.0505608721192444,0.429569095170284,0.00961026331187819,1.01776981438737e-17,1,0,0.199001942537756,"07a_ancova_to_smd_d",1000
0.3,300,0,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-2.2360585605341e-18,0.00373286668436577,0.118043609243567,0.0026408561041046,0.0519688870397972,0.440251593227437,0.00984925075374052,2.95643400626367e-17,1,0,0.204496095705744,"07a_ancova_to_smd_d",1000
0.8,300,0,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-2.77555756156289e-18,0.00386218301263676,0.12213295060343,0.00273234231128825,0.0602399306854232,0.493232419161183,0.0110345308249297,7.05231982285659e-17,1,0,0.236861721708978,"07a_ancova_to_smd_d",1000
0,50,0.3,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.4946540099342e-18,0.00874509415657048,0.276544158873919,0.00618680955874332,0.126357142189718,0.456914883699737,0.010222039697083,2.92460249364659e-17,1,0,0.508096495862663,"07a_ancova_to_smd_d",1000
0.3,50,0.3,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.19484500418765e-18,0.00844869200046094,0.267171099707009,0.00597711671155163,0.129724603236312,0.485548786446486,0.0108626336041794,4.06946958866542e-17,1,0,0.521170787183823,"07a_ancova_to_smd_d",1000
0.8,50,0.3,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,2.41820452551167e-18,0.00910971266367562,0.288074408468944,0.00644476278653766,0.149620549943673,0.519381609560096,0.0116195370741022,8.22779180071013e-17,1,0,0.598688566039001,"07a_ancova_to_smd_d",1000
0,100,0.3,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-5.67254576644416e-19,0.0060433832299885,0.191108557800288,0.0042754555256961,0.0882185809850764,0.461615021328695,0.0103271905580835,1.92247169399115e-17,1,0,0.350133936378625,"07a_ancova_to_smd_d",1000
0.3,100,0.3,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-3.82316791072701e-20,0.00609886050177291,0.192862903172398,0.00431470350967703,0.0907719437652936,0.470655280368531,0.0105294380445931,3.45818288797015e-17,1,0,0.360039768410373,"07a_ancova_to_smd_d",1000
0.8,100,0.3,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,6.66133814775094e-19,0.00647799388573685,0.20485215347573,0.00458292544096229,0.105192277217692,0.513503399563505,0.0114880305330011,7.59509405434103e-17,1,0,0.416377310003058,"07a_ancova_to_smd_d",1000
0,300,0.3,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,2.60642202265515e-19,0.00357610663677109,0.113086421278411,0.00252995454678299,0.050543435431196,0.446945219946093,0.00999899969052615,1.08377531937879e-17,1,0,0.198933897088196,"07a_ancova_to_smd_d",1000
0.3,300,0.3,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-2.94902990916057e-19,0.00363221573130245,0.114860746640099,0.00256964952046354,0.0520215417954125,0.452909660760044,0.0101324353761344,3.01796020829828e-17,1,0,0.204705179614297,"07a_ancova_to_smd_d",1000
0.8,300,0.3,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,7.21644966006352e-19,0.0037415449990603,0.118318041650431,0.00264699566982507,0.0602169733291975,0.508941599178151,0.0113859745346242,7.28233526752558e-17,1,0,0.236784013867859,"07a_ancova_to_smd_d",1000
0,50,0.5,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,5.32885367776625e-19,0.0082889862079098,0.26212075910717,0.00586413115573579,0.126043739829971,0.480861341388217,0.0107577666997013,3.05335034298857e-17,1,0,0.506929824778941,"07a_ancova_to_smd_d",1000
0.3,50,0.5,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.27262295753633e-18,0.00843972307578424,0.266887477405601,0.00597077155071883,0.129900495301762,0.486723830449139,0.0108889215340968,4.20451325345499e-17,1,0,0.521835898102136,"07a_ancova_to_smd_d",1000
0.8,50,0.5,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-3.1710745140856e-18,0.00875393329018044,0.276823676821419,0.00619306289751018,0.150477118387705,0.543584711089502,0.0121610056789828,8.93327009880008e-17,1,0,0.602217068628918,"07a_ancova_to_smd_d",1000
0,100,0.5,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,5.44377910804972e-19,0.00575373740762404,0.181949152666046,0.00407054251842926,0.0881221065176581,0.484322708990019,0.0108352039605437,1.94409769615486e-17,1,0,0.349758712667333,"07a_ancova_to_smd_d",1000
0.3,100,0.5,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.42659321855643e-18,0.0058038930490234,0.183535213309332,0.0041060256585852,0.0908679895244572,0.495098394940197,0.0110762761896953,3.7174164966159e-17,1,0,0.360444100876452,"07a_ancova_to_smd_d",1000
0.8,100,0.5,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,6.10622663543836e-19,0.005955360992997,0.188325050263926,0.00421318326110398,0.105043106342275,0.557775538597035,0.0124784810059888,7.62950238476664e-17,1,0,0.415974027337209,"07a_ancova_to_smd_d",1000
0,300,0.5,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-5.81240784669479e-19,0.00306126237807554,0.096805616301022,0.00216572251863855,0.0504869951130338,0.521529607910784,0.0116675918107573,1.0258084188095e-17,1,0,0.198713142253023,"07a_ancova_to_smd_d",1000
0.3,300,0.5,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,5.98479599211998e-20,0.00323686565839787,0.102358679605178,0.00228995492069092,0.0520035713162997,0.508052385170363,0.0113660811557672,3.03972981659808e-17,1,0,0.204644741544312,"07a_ancova_to_smd_d",1000
0.8,300,0.5,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,9.99200722162641e-19,0.00340471363330235,0.107666498618627,0.00240870074971947,0.0602848694101088,0.559922261646567,0.0125265072117741,6.9066223917761e-17,1,0,0.237090218035213,"07a_ancova_to_smd_d",1000
0,50,0.7,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,2.03233697232408e-19,0.00655409057885844,0.207258542202441,0.00463676085313332,0.125016528123197,0.603191196824528,0.0134945141400192,2.51712153600806e-17,1,0,0.502899513434876,"07a_ancova_to_smd_d",1000
0.3,50,0.7,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,9.94484442712329e-20,0.00672455862521357,0.212649215150055,0.0047573602794823,0.128735238316464,0.605387789583998,0.0135436560243978,3.97130935943585e-17,1,0,0.517492924826377,"07a_ancova_to_smd_d",1000
0.8,50,0.7,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,1.22124532708767e-18,0.00733227875191896,0.231867012953206,0.0051872983249311,0.149613885953338,0.645257313870394,0.014435611779175,8.50154685648231e-17,1,0,0.599789502808735,"07a_ancova_to_smd_d",1000
0,100,0.7,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.83565592197163e-19,0.00449371076071678,0.142103611498729,0.00317912331083845,0.0877546496657481,0.617539897404597,0.0138155213826448,1.82981608432178e-17,1,0,0.34832335250549,"07a_ancova_to_smd_d",1000
0.3,100,0.7,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.61762964134837e-19,0.00456113522119566,0.144235760149942,0.00322682346010104,0.0904498409861584,0.627097197616805,0.0140293360462755,3.59130313250476e-17,1,0,0.358888359401183,"07a_ancova_to_smd_d",1000
0.8,100,0.7,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,3.1641356201817e-18,0.00492871163036868,0.15585954682127,0.00348686928706696,0.104518004223436,0.670590967028094,0.0150023729364245,7.63354022701002e-17,1,0,0.414193520291074,"07a_ancova_to_smd_d",1000
0,300,0.7,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,1.88122629453391e-19,0.00260283086927899,0.0823087391111759,0.00184140028838324,0.0504444964785426,0.612869265442231,0.0137110306185375,1.06070933312831e-17,1,0,0.19854689823545,"07a_ancova_to_smd_d",1000
0.3,300,0.7,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,7.06032454722561e-19,0.00268514497141901,0.0849117395743179,0.00189963427246866,0.0518764376801009,0.610945411555214,0.0136679904123502,3.05469485762679e-17,1,0,0.204158967846276,"07a_ancova_to_smd_d",1000
0.8,300,0.7,0.9,0.5,"ancova_pooled_crude","sample",1000,1000,0,-1.88737914186277e-18,0.00272129755256455,0.0860549845714577,0.00192521079921611,0.0603140604538749,0.700878174044547,0.0156799543492449,7.03043854199395e-17,1,0,0.237273357508775,"07a_ancova_to_smd_d",1000
0,100,0,0,0.15,"crude_means_sd","sample",1000,1000,0,-0.000818274594934746,0.00863289787574504,0.272996200949836,0.0061074351105969,0.280721649990235,1.02829874193677,0.0230049642406609,0.029739409390404,1,0,1.11415811757856,"07a_ancova_to_smd_d",1000
0.3,100,0,0,0.15,"crude_means_sd","sample",1000,1000,0,-0.000124881922000503,0.00877786864160221,0.277580579092312,0.00620999621558736,0.281575304541679,1.01439122817032,0.0226938271714167,0.028909321644981,1,0,1.11752972453379,"07a_ancova_to_smd_d",1000
0.8,100,0,0,0.15,"crude_means_sd","sample",1000,1000,0,0.000541340691199357,0.00908572325289339,0.287315796690971,0.0064277912235929,0.286504242843926,0.997175394265155,0.0223086767990497,0.028344475208338,1,0,1.13699838002071,"07a_ancova_to_smd_d",1000
0,300,0,0,0.15,"crude_means_sd","sample",1000,1000,0,-7.93550418717993e-05,0.00511758975636328,0.161832397604541,0.00362049311940305,0.161825227197213,0.999955692386482,0.0223708772630307,0.00884195785883994,1,0,0.636929568885632,"07a_ancova_to_smd_d",1000
0.3,300,0,0,0.15,"crude_means_sd","sample",1000,1000,0,0.000496354795919085,0.00512117800636067,0.1619458680326,0.00362303166489902,0.162276995747035,1.00204468146337,0.0224176118519716,0.00902141609891568,1,0,0.638704813394671,"07a_ancova_to_smd_d",1000
0.8,300,0,0,0.15,"crude_means_sd","sample",1000,1000,0,0.000318039835643117,0.00517369434059473,0.163606580338023,0.00366018490222413,0.165141437527854,1.00938139032465,0.0225817477378912,0.00918949091056824,1,0,0.649961295924974,"07a_ancova_to_smd_d",1000
0,100,0.3,0,0.15,"crude_means_sd","sample",1000,1000,0,0.00318489883733699,0.00885749562208025,0.280098605307436,0.00626632916696962,0.280755843819303,1.00234645406801,0.0224243630690016,0.0861985253595916,1,0,1.1142945225175,"07a_ancova_to_smd_d",1000
0.3,100,0.3,0,0.15,"crude_means_sd","sample",1000,1000,0,-0.00175317014881983,0.00896079069006324,0.283365082166318,0.00633940635773813,0.281589011502906,0.993732217640107,0.0222316465043473,0.0929101715513242,1,0,1.11758711914597,"07a_ancova_to_smd_d",1000
0.8,100,0.3,0,0.15,"crude_means_sd","sample",1000,1000,0,0.00151526649690879,0.00907480225927638,0.286970444549552,0.00642006505089641,0.286636630307525,0.998836764383345,0.0223458447528755,0.083149743689207,1,0,1.13752212318256,"07a_ancova_to_smd_d",1000
0,300,0.3,0,0.15,"crude_means_sd","sample",1000,1000,0,0.00127168227738903,0.0048742586119036,0.154137591183061,0.00344834592195384,0.161812797516163,1.04979451329291,0.0234858648108999,0.0483896295001099,1,0,0.636880764862565,"07a_ancova_to_smd_d",1000
