"or_true","br","n","p_exp","rr","method","target","n_sim","n_valid","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
0.5,0.5,300,0.5,0.666666666666667,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.033824483479213,0,0,0,NA,NA,NA,0.0375733574703426,NA,NA,NA,"06_or_se_imputation",1000
0.5,0.5,1000,0.5,0.666666666666667,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0318506761255332,0,0,0,NA,NA,NA,0.0329146768784147,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,50,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.74176653756664,0.000277967322111188,0.00879009852969037,0.000196650928470986,NA,NA,NA,0.775289166998302,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,50,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.307498431617792,7.02802016515847e-05,0.00222245511634935,4.97204736259752e-05,NA,NA,NA,0.343184354007275,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,50,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.200767843871272,0,0,0,NA,NA,NA,0.210299179818408,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,100,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.752146131292012,8.04539007312301e-05,0.00254417572955773,5.69179648807077e-05,NA,NA,NA,0.791174785399661,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,100,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.254985880638763,0,0,0,NA,NA,NA,0.268244669684586,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,100,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.161567036058454,0,0,0,NA,NA,NA,0.163160193123594,NA,NA,NA,"06_or_se_imputation",1000
1,0.02,300,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-1.52523065264599,4.38235169552606e-05,0.00138582128657631,3.10034115976727e-05,NA,NA,NA,1.54648051358831,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,300,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.688505856776602,0,0,0,NA,NA,NA,0.703129766002584,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,300,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.238562048616961,0,0,0,NA,NA,NA,0.242415273112664,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,300,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.1495434151077,0,0,0,NA,NA,NA,0.149750168841831,NA,NA,NA,"06_or_se_imputation",1000
1,0.02,1000,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-1.47217491674668,2.44091210005356e-06,7.71884180443405e-05,1.72684913876169e-06,NA,NA,NA,1.48736753445915,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,1000,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.665803044605423,0,0,0,NA,NA,NA,0.669325378888684,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,1000,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.233346402209436,0,0,0,NA,NA,NA,0.234352543737931,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,1000,0.25,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.145642121812745,0,0,0,NA,NA,NA,0.145661593909359,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,50,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.646417509869384,0.000226301449483821,0.0071562801816641,0.000160099359224399,NA,NA,NA,0.690606873729355,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,50,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.125829171919714,2.77193482617067e-05,0.000876562757624222,1.961034675182e-05,NA,NA,NA,0.157228835618071,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,50,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0220824895886314,0,0,0,NA,NA,NA,0.0339873966561779,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,100,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.591462600432714,2.20956415807997e-05,0.000698725537580504,1.56317958493277e-05,NA,NA,NA,0.619273466331667,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,100,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.104144365504248,0,0,0,NA,NA,NA,0.115777634134333,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,100,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0109570131808738,0,0,0,NA,NA,NA,0.0154919557092279,NA,NA,NA,"06_or_se_imputation",1000
1,0.02,300,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-1.40409319030019,3.09650788246595e-05,0.000979201770125736,2.1906573243206e-05,NA,NA,NA,1.4271687883171,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,300,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.531742448693769,0,0,0,NA,NA,NA,0.538439273116666,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,300,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0920925014714356,0,0,0,NA,NA,NA,0.0956171586688408,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,300,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.00342848908864119,0,0,0,NA,NA,NA,0.00500449975003981,NA,NA,NA,"06_or_se_imputation",1000
1,0.02,1000,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-1.31976005245731,0,0,0,NA,NA,NA,1.32608518290237,NA,NA,NA,"06_or_se_imputation",1000
1,0.1,1000,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.518206284927589,0,0,0,NA,NA,NA,0.519927808019746,NA,NA,NA,"06_or_se_imputation",1000
1,0.3,1000,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0893385175231642,0,0,0,NA,NA,NA,0.0904804968100475,NA,NA,NA,"06_or_se_imputation",1000
1,0.5,1000,0.5,1,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.00105127695698125,0,0,0,NA,NA,NA,0.00145048607769909,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,50,0.25,1.33333333333333,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.25728337587446,4.79150078711771e-05,0.00151520558977815,3.38979802157915e-05,NA,NA,NA,0.287071920030508,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,100,0.25,1.33333333333333,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.213855332666357,0,0,0,NA,NA,NA,0.226346072329116,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,300,0.25,1.33333333333333,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.195629560340784,0,0,0,NA,NA,NA,0.198446782055981,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,1000,0.25,1.33333333333333,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.190863640915521,0,0,0,NA,NA,NA,0.191656911005511,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,50,0.5,1.33333333333333,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0595693408329861,0,0,0,NA,NA,NA,0.0811590234428567,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,100,0.5,1.33333333333333,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.04346535337726,0,0,0,NA,NA,NA,0.0535135252589555,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,300,0.5,1.33333333333333,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0345783002657607,0,0,0,NA,NA,NA,0.0382227476250529,NA,NA,NA,"06_or_se_imputation",1000
2,0.5,1000,0.5,1.33333333333333,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0315866530429872,0,0,0,NA,NA,NA,0.032700117952489,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,50,0.25,1.53846153846154,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.225829956431646,0,0,0,NA,NA,NA,0.234750681752611,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,100,0.25,1.53846153846154,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.190055523729241,0,0,0,NA,NA,NA,0.192646010036377,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,300,0.25,1.53846153846154,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.175428823604497,0,0,0,NA,NA,NA,0.175933025046191,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,1000,0.25,1.53846153846154,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.170703677366659,0,0,0,NA,NA,NA,0.170808870233865,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,50,0.5,1.53846153846154,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0725094482220187,0,0,0,NA,NA,NA,0.0984421388665659,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,100,0.5,1.53846153846154,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0610580996880521,0,0,0,NA,NA,NA,0.0732899009723105,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,300,0.5,1.53846153846154,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0514458330990221,0,0,0,NA,NA,NA,0.0552401331130506,NA,NA,NA,"06_or_se_imputation",1000
2,0.3,1000,0.5,1.53846153846154,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0478378478613685,0,0,0,NA,NA,NA,0.0490921032256451,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,50,0.25,1.6,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.41762604274902,0.000143845414043556,0.00454879139347609,0.000101764962921231,NA,NA,NA,0.469111498502423,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,100,0.25,1.6,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.379218386396736,2.20956415807997e-05,0.000698725537580504,1.56317958493277e-05,NA,NA,NA,0.419381921677794,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,300,0.25,1.6,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.336357513704557,0,0,0,NA,NA,NA,0.345078291999509,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,1000,0.25,1.6,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.324690361905278,0,0,0,NA,NA,NA,0.32720161814449,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,50,0.5,1.6,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.164099613135057,4.37622143474592e-05,0.0013838827279047,3.09600424179782e-05,NA,NA,NA,0.20692343817312,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,100,0.5,1.6,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.146417468561221,0,0,0,NA,NA,NA,0.166766652074668,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,300,0.5,1.6,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.130787037150762,0,0,0,NA,NA,NA,0.135920802247574,NA,NA,NA,"06_or_se_imputation",1000
4,0.5,1000,0.5,1.6,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.126903617509786,0,0,0,NA,NA,NA,0.128449229665948,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,50,0.25,1.81818181818182,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.608790779930064,0.000192573733966089,0.0060897161685617,0.000136238329368831,NA,NA,NA,0.645120470740454,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,100,0.25,1.81818181818182,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.546004429588111,2.79068554925303e-05,0.000882492256895758,1.97430007298359e-05,NA,NA,NA,0.571783937793537,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,300,0.25,1.81818181818182,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.498961615849073,0,0,0,NA,NA,NA,0.504685481310044,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,1000,0.25,1.81818181818182,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.485378493478627,0,0,0,NA,NA,NA,0.486954966942366,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,50,0.5,1.81818181818182,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.501970668061435,0.000151855546051107,0.00480209400850086,0.000107431815717078,NA,NA,NA,0.548116572742585,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,100,0.5,1.81818181818182,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.463419122390555,2.61176271810549e-05,0.000825911889712562,1.84771921951281e-05,NA,NA,NA,0.49355359144717,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,300,0.5,1.81818181818182,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.417273256121821,0,0,0,NA,NA,NA,0.425004398269069,NA,NA,NA,"06_or_se_imputation",1000
2,0.1,1000,0.5,1.81818181818182,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.406746565697239,0,0,0,NA,NA,NA,0.408834945118947,NA,NA,NA,"06_or_se_imputation",1000
2,0.02,300,0.25,1.96078431372549,"balanced_4_over_sqrtN","sample",1000,1000,0,-1.29992686844241,2.51564915296804e-05,0.000795518111725233,1.77972265905606e-05,NA,NA,NA,1.32330419653406,NA,NA,NA,"06_or_se_imputation",1000
2,0.02,1000,0.25,1.96078431372549,"balanced_4_over_sqrtN","sample",1000,1000,0,-1.22799764093657,0,0,0,NA,NA,NA,1.23400142428318,NA,NA,NA,"06_or_se_imputation",1000
2,0.02,300,0.5,1.96078431372549,"balanced_4_over_sqrtN","sample",1000,1000,0,-1.26257639165114,2.45692447320223e-05,0.000776947737432838,1.73817726187628e-05,NA,NA,NA,1.28801174771503,NA,NA,NA,"06_or_se_imputation",1000
2,0.02,1000,0.5,1.96078431372549,"balanced_4_over_sqrtN","sample",1000,1000,0,-1.16870822541479,0,0,0,NA,NA,NA,1.17530357319506,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,50,0.25,2.10526315789474,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.252009448486507,3.3932116777065e-05,0.00107302774846337,2.40056356931288e-05,NA,NA,NA,0.270595997844656,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,100,0.25,2.10526315789474,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.218034345675386,0,0,0,NA,NA,NA,0.225803032477284,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,300,0.25,2.10526315789474,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.198527830859318,0,0,0,NA,NA,NA,0.200166264051257,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,1000,0.25,2.10526315789474,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.194909825316593,0,0,0,NA,NA,NA,0.195396117804743,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,50,0.5,2.10526315789474,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.095629691124772,0,0,0,NA,NA,NA,0.12302361666784,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,100,0.5,2.10526315789474,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0775160753395192,0,0,0,NA,NA,NA,0.0888285599438259,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,300,0.5,2.10526315789474,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.0670093260420385,0,0,0,NA,NA,NA,0.0706123034613115,NA,NA,NA,"06_or_se_imputation",1000
4,0.3,1000,0.5,2.10526315789474,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.063592598362954,0,0,0,NA,NA,NA,0.0647388325112331,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,50,0.25,3.07692307692308,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.464678456979405,0.000109198183566419,0.00345314976423053,7.72534124608067e-05,NA,NA,NA,0.497855564781377,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,100,0.25,3.07692307692308,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.415195870362987,0,0,0,NA,NA,NA,0.430271206180789,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,300,0.25,3.07692307692308,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.381673212267992,0,0,0,NA,NA,NA,0.385055783008242,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,1000,0.25,3.07692307692308,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.375331480153308,0,0,0,NA,NA,NA,0.376320750892535,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,50,0.5,3.07692307692308,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.426391612040367,0.000162414238284868,0.00513598917421503,0.000114901674459603,NA,NA,NA,0.486844721198664,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,100,0.5,3.07692307692308,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.394302420084361,2.41923964783147e-05,0.000765030749293108,1.71151673270997e-05,NA,NA,NA,0.433540993631455,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,300,0.5,3.07692307692308,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.360200065902033,0,0,0,NA,NA,NA,0.370802791345085,NA,NA,NA,"06_or_se_imputation",1000
4,0.1,1000,0.5,3.07692307692308,"balanced_4_over_sqrtN","sample",1000,1000,0,-0.346842162836403,0,0,0,NA,NA,NA,0.349612721163523,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,300,0.25,3.77358490566038,"balanced_4_over_sqrtN","sample",1000,1000,0,-1.11205973145091,1.14451490655172e-05,0.00036192739207182,8.09699202456075e-06,NA,NA,NA,1.13134637862925,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,1000,0.25,3.77358490566038,"balanced_4_over_sqrtN","sample",1000,1000,0,-1.05728638370411,0,0,0,NA,NA,NA,1.06132938579878,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,300,0.5,3.77358490566038,"balanced_4_over_sqrtN","sample",1000,1000,0,-1.13749358114094,2.37571755167346e-05,0.000751267854052689,1.68072656445036e-05,NA,NA,NA,1.1697971681224,NA,NA,NA,"06_or_se_imputation",1000
4,0.02,1000,0.5,3.77358490566038,"balanced_4_over_sqrtN","sample",1000,1000,0,-1.07784282907291,0,0,0,NA,NA,NA,1.08667120280197,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.02,1000,0.25,0.253807106598985,"median_var","sample",1000,1000,0,-0.553882930797446,0.00358810539580126,0.113465855354719,0.00253844319604529,NA,NA,NA,0.622827577410159,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.02,1000,0.5,0.253807106598985,"median_var","sample",1000,1000,0,-0.175234871606864,0.00415760152464815,0.131474904212768,0.00294133926903611,NA,NA,NA,0.299629924519341,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,100,0.25,0.27027027027027,"median_var","sample",1000,1000,0,-0.376828783695673,0.00419853356753218,0.132769289060741,0.00297029707665258,NA,NA,NA,0.427991097262882,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,300,0.25,0.27027027027027,"median_var","sample",1000,1000,0,-0.487692383560057,0.00287643073708033,0.0909607266089078,0.00203496141500786,NA,NA,NA,0.552601872699761,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,1000,0.25,0.27027027027027,"median_var","sample",1000,1000,0,-0.437525974082256,0.00175306098998736,0.0554366560554971,0.0012402215797488,NA,NA,NA,0.470039289209636,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,100,0.5,0.27027027027027,"median_var","sample",1000,998,0.002,-0.127477560241162,0.00489498659098858,0.154638196893607,0.00346301362390202,NA,NA,NA,0.219541944605363,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,300,0.5,0.27027027027027,"median_var","sample",1000,1000,0,-0.0948769209151941,0.00331394078118616,0.104796008994659,0.00234448253330097,NA,NA,NA,0.196830305052733,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.1,1000,0.5,0.27027027027027,"median_var","sample",1000,1000,0,-0.0471508447996225,0.00175319978117712,0.0554410450182848,0.00124031976904717,NA,NA,NA,0.0908374667121123,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,50,0.25,0.32258064516129,"median_var","sample",1000,1000,0,-0.316119820784796,0.00245390099844736,0.0775991630765496,0.00173603827261223,NA,NA,NA,0.36231586294111,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,100,0.25,0.32258064516129,"median_var","sample",1000,1000,0,-0.295210592356254,0.00318775918433105,0.100805796546066,0.00225521402508551,NA,NA,NA,0.342998118315505,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,300,0.25,0.32258064516129,"median_var","sample",1000,1000,0,-0.256854894636602,0.00192377739704479,0.060835182858116,0.00136099671150923,NA,NA,NA,0.276401640761589,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,1000,0.25,0.32258064516129,"median_var","sample",1000,1000,0,-0.24160168182709,0.000887375225138487,0.0280612685064232,0.000627783009169085,NA,NA,NA,0.246593057531111,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,50,0.5,0.32258064516129,"median_var","sample",1000,1000,0,-0.0113694756863331,0.00359191988765768,0.113586480178544,0.00254114179874258,NA,NA,NA,0.128991828906023,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,100,0.5,0.32258064516129,"median_var","sample",1000,1000,0,0.0306243760587387,0.00279797940718766,0.0884798777296071,0.00197946019009408,NA,NA,NA,0.103650171460437,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,300,0.5,0.32258064516129,"median_var","sample",1000,1000,0,0.0586815255084935,0.0014965453452945,0.0473249191285377,0.0010587468678544,NA,NA,NA,0.0712405947759061,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.3,1000,0.5,0.32258064516129,"median_var","sample",1000,1000,0,0.0688354530362975,0.00084915897011095,0.0268527644111345,0.000600746514458952,NA,NA,NA,0.0721169408258146,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,50,0.25,0.4,"median_var","sample",1000,1000,0,-0.151004766619924,0.00335371433742554,0.106053759278272,0.00237262075726076,NA,NA,NA,0.195735095988624,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,100,0.25,0.4,"median_var","sample",1000,1000,0,-0.103442420257823,0.00295870565618246,0.0935624879955963,0.0020931676786378,NA,NA,NA,0.13427809267515,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,300,0.25,0.4,"median_var","sample",1000,1000,0,-0.0757239269720777,0.00149724878648965,0.0473471638923043,0.00105924452478436,NA,NA,NA,0.0834511167981524,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,1000,0.25,0.4,"median_var","sample",1000,1000,0,-0.070783683861416,0.000817742016606849,0.0258592731089688,0.000578520257683919,NA,NA,NA,0.0730237493075773,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,50,0.5,0.4,"median_var","sample",1000,1000,0,0.107170973591163,0.0029126162407944,0.0921050127090774,0.0020605612331754,NA,NA,NA,0.120833721400833,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,100,0.5,0.4,"median_var","sample",1000,1000,0,0.132820917821474,0.00200938033491981,0.0635421854389857,0.00142155741729692,NA,NA,NA,0.135425627063965,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,300,0.5,0.4,"median_var","sample",1000,1000,0,0.146531596831198,0.00113421880995305,0.0358671480445728,0.000802415119779097,NA,NA,NA,0.147089393230508,NA,NA,NA,"06_or_se_imputation",1000
0.25,0.5,1000,0.5,0.4,"median_var","sample",1000,1000,0,0.150154148742593,0.000624284699175138,0.0197416155778648,0.000441656827826381,NA,NA,NA,0.150271833783332,NA,NA,NA,"06_or_se_imputation",1000
