d	n	r_cov	p	r_cov_guess	method	bias_ci	bias_es	bias_var
d=0	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.00824485503966611	0.936845042803212
d=0	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.00911328982406828	0.955111473363973
d=0	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.00741421265643447	0.9203336956756
d=0	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.00688700362652119	0.909223922918448
d=0	n=50	r_cov=0.3	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00873981522127766	0.947428956556879
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	SD = pooled SDs	1	0.0215212558242661	0.959971321630365
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.0200816987640935	0.976749709692166
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.0238831617773585	0.933408041902052
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.0250709756609545	0.920889852385827
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	0.0216263149928862	0.959459383308555
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	SD = pooled SDs	1	0.0147629451330427	0.975708650492032
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	SD = max(SDs)	1	0.0133204584527591	0.99313604019817
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	SD = min(SDs)	1	0.017099220996457	0.947726968418234
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.0182238811221597	0.934738362258604
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	0.0149257727646354	0.974384594020511
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.000559040347775214	0.971279488120946
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.00179618846426028	0.988568873056233
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	SD = min(SDs)	1	0.0014713196269965	0.943659810194374
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	SD = sigma(model)	1	0.00245926184526256	0.930787346510597
d=0	n=50	r_cov=0.5	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.000417323584110091	0.969322050242075
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.0212853672816503	0.968625980661957
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.0196171918188169	0.988279440217636
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.0230732948278876	0.94766941380919
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.0241772876755377	0.935068094003407
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	0.0205098475540973	0.977961612567525
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	SD = pooled SDs	1	0.0151855437809319	0.948057542482688
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	SD = max(SDs)	1	0.0135570323363376	0.966334529336144
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	SD = min(SDs)	1	0.0169347651737771	0.928718592003042
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	SD = sigma(model)	1	0.0180149335008823	0.91631702528152
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	0.0144363276745162	0.957067323738237
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	SD = pooled SDs	1	0.00028176947396904	0.937405799612507
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.001197110867912	0.955635272355254
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	SD = min(SDs)	1	0.00186551460063392	0.918172832003394
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	SD = sigma(model)	1	0.00285476440602519	0.9062892300447
d=0	n=50	r_cov=0.5	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.000382573655186367	0.946013921139707
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = pooled SDs	1	0.0226288800999842	0.929226521020246
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = max(SDs)	1	0.0208663713442296	0.948072150546893
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.0242746241162033	0.912308721650118
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.0252690465110623	0.9014866740442
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.0217721168695137	0.939098166656635
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = pooled SDs	1	0.0151338364774039	0.966790172312121
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = max(SDs)	1	0.0135969865599717	0.985946473346509
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = min(SDs)	1	0.0166084472222974	0.949025562841119
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.0176210153489202	0.937804480937389
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	0.0143289315371622	0.97668468868761
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-6.37018221250174e-05	0.974380965874831
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.00149120977707167	0.992675501157035
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = min(SDs)	1	0.00135041075433065	0.957448875776021
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	SD = sigma(model)	1	0.00225781985369221	0.946587585749845
d=0	n=50	r_cov=0.5	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.000753415476676255	0.983362422583218
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = pooled SDs	1	-0.000133132608196339	0.965539150848637
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = max(SDs)	1	-0.000320875440691298	0.978346905414044
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.000249419574314855	0.942116503201003
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.000397395987643933	0.931904042954487
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	-6.00717222842437e-05	0.963931861739637
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.00149195487982231	0.98181942145543
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.00169727265563774	0.994917907061189
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.00112982179517127	0.957895322805662
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	SD = sigma(model)	1	-0.000946558892249171	0.947247619740308
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.00154400435900801	0.980325616497325
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.00442941031168415	1.00096348481694
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.00460930549027089	1.01395478853949
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.00408245597702192	0.976954661961142
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.0039124169900215	0.96655373906881
d=0	n=75	r_cov=0.1	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00441455351711578	0.998301331827735
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = pooled SDs	1	4.3674300642462e-05	0.963909781103692
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = max(SDs)	1	-0.000159697204103582	0.979392184581371
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.000254682028142219	0.948056209374808
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.000384597741021045	0.938419623385151
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	-6.97109596938523e-05	0.973614721143806
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.00108220274442154	0.96320036276862
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.00129013118738543	0.978586837563439
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.000867029141680391	0.947409098777895
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	SD = sigma(model)	1	-0.000731713375834103	0.937643645392085
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.00122150678858127	0.972720488581979
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.00366896603577485	0.969520317341499
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.00388115065417213	0.98513507622674
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.00344520451926646	0.953493977609815
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.00332816510614484	0.944081847450633
d=0	n=75	r_cov=0.1	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00376246135078005	0.979358390123663
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = pooled SDs	1	2.78518590954798e-05	0.952752877951491
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = max(SDs)	1	-0.000239998080165283	0.966818230985337
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.00027151638661553	0.940502218534423
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.000416959451126321	0.931820016635424
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	-0.000139368016155818	0.962392213215742
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.00121975232271828	0.967552665504992
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.00144080273905008	0.981748015994608
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = min(SDs)	1	-0.00103489413008961	0.954928759271671
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	SD = sigma(model)	1	-0.000875822114838612	0.945536510030882
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.00141235062424688	0.978135728749483
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.00376794077143924	0.964540570621885
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.00395761370600507	0.979625702569037
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.00359253936534939	0.951003292750305
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.00344333709870067	0.941709646569672
d=0	n=75	r_cov=0.1	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00391305833723638	0.974951606915764
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = pooled SDs	1	0.00360137010942827	0.987906662469669
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.00296103410338721	1.00119227353368
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.00476267656566405	0.963920863969133
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.00529693255436569	0.954054160815447
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	0.00369491571929663	0.98580187978004
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.00067165922835866	1.00136682426227
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.00126598856286768	1.01453056253768
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = min(SDs)	1	0.000417939209347731	0.977832678318197
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.000898273767418575	0.967429017017479
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.000547968687503497	0.999942893332667
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.00881621699561967	0.987206134473904
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.00937765233480563	1.00014145916477
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.00781489026727862	0.963655968417947
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.00738922657183385	0.953395197746663
d=0	n=75	r_cov=0.3	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00871934087168211	0.984578651552568
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.00387911147039658	0.953496565298368
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.00315960264879493	0.968844733288465
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.00462802911131612	0.937753010162259
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.00509316507072898	0.928263988537953
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	0.00344592442846448	0.963086358528633
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-6.44691244865471e-05	0.954673950746687
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.000771834698438418	0.969448726642206
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = min(SDs)	1	0.000672898369702126	0.939485222971805
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	SD = sigma(model)	1	0.0011297189443585	0.929737910338455
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.000494295136495645	0.964244824818867
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.00859672604087819	0.966845378625897
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.00927003771545769	0.982204445905779
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.00789379977687545	0.951062358937785
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.00746485035343366	0.941302193271731
d=0	n=75	r_cov=0.3	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00898113311662779	0.976475371229576
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = pooled SDs	1	0.00381660739538799	0.962008363872297
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = max(SDs)	1	0.00317824253537047	0.976348931119258
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.00436584244207038	0.949205749878604
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.00481100152575066	0.940192967064246
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.00335445882919527	0.971911792021226
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = pooled SDs	1	4.96701933952229e-05	0.977198212354293
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.000625130480404968	0.992808334326432
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = min(SDs)	1	0.000651754253280369	0.96385003352675
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.00104833690241666	0.955053194888435
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	-0.000405651911671059	0.987931398307099
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-0.00785893381599471	0.958081980168767
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.00843627546102341	0.972110066387552
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = min(SDs)	1	-0.00733478988902104	0.945753185218074
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	SD = sigma(model)	1	-0.0070085786306357	0.936609858702092
d=0	n=75	r_cov=0.3	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00821680176440001	0.968436176055246
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = pooled SDs	1	0.0215263791476053	0.991778182692737
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = max(SDs)	1	0.0203636548780934	1.00485964039652
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.0237499614689037	0.967442355506264
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.0246372660109091	0.957478722801411
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	0.0218347287394387	0.988948850830077
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = pooled SDs	1	0.0143961552805641	0.959059350777111
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = max(SDs)	1	0.0133022105142334	0.971491422904264
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = min(SDs)	1	0.0164899898248123	0.936019359059555
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	SD = sigma(model)	1	0.017348976958839	0.926314971845573
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	0.0146878387841638	0.956603651064956
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.000991265846941057	0.956312466439958
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.00193562390489117	0.968580375620596
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = min(SDs)	1	0.000781540345862116	0.934102890812661
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	SD = sigma(model)	1	0.00153580686147315	0.924260393978359
d=0	n=75	r_cov=0.5	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.000774504733472536	0.954754506067324
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = pooled SDs	1	0.021777956923075	0.958545569979674
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = max(SDs)	1	0.0204270001003551	0.973849482062045
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.0231846487698614	0.942746297183864
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.0240743954709465	0.933080728432953
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	0.0209089785312061	0.968289172752447
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = pooled SDs	1	0.0145190965242372	0.960051168077888
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = max(SDs)	1	0.0132565577983398	0.975477119907604
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = min(SDs)	1	0.0158328096300382	0.944151793972903
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	SD = sigma(model)	1	0.0166381932367958	0.934802422747986
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	0.0137548586740202	0.969398565141215
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-6.06487637088537e-06	0.959697105053115
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.00113558196783501	0.97451097097547
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = min(SDs)	1	0.00116648335739379	0.944438250805347
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	SD = sigma(model)	1	0.0019151878051955	0.934859302263219
d=0	n=75	r_cov=0.5	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.000699704322146668	0.96915415585196
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = pooled SDs	1	0.0224876782073107	0.955447077735761
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = max(SDs)	1	0.0211538632079449	0.969533134305141
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.0236601858440743	0.943155284565249
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.0244363513394763	0.934963441690211
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	0.0216216769125803	0.964790535096719
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = pooled SDs	1	0.0150689181617926	0.96671444498644
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = max(SDs)	1	0.013817919842878	0.981263744154172
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = min(SDs)	1	0.0162063601890201	0.953861604886823
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	SD = sigma(model)	1	0.0169981493998909	0.945056000382434
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.3	Comparison (from t-test)	1	0.0141892786532399	0.976802771508105
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	SD = pooled SDs	1	-7.51382143070429e-05	0.973842730713325
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	SD = max(SDs)	1	-0.00116673834876985	0.988000828634318
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	SD = min(SDs)	1	0.000908451696708857	0.96084389917549
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	SD = sigma(model)	1	0.00159154140741704	0.952218407115651
d=0	n=75	r_cov=0.5	0.7	guessed r_cov=0.5	Comparison (from t-test)	1	-0.000818589577865383	0.983034393787758
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	SD = pooled SDs	1	-0.00014230941506646	0.979995539938573
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	SD = max(SDs)	1	-0.00033312569595846	0.991360202183583
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	SD = min(SDs)	1	0.000220871954079752	0.958480898757536
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	SD = sigma(model)	1	0.000337576900264144	0.949745730068406
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.1	Comparison (from t-test)	1	-8.48640685202195e-05	0.978872833955283
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	SD = pooled SDs	1	-0.00115004865531338	0.970209361733255
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	SD = max(SDs)	1	-0.00129103054827084	0.981272662703278
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	SD = min(SDs)	1	-0.000889367535224667	0.949330129978593
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	SD = sigma(model)	1	-0.000778763325079244	0.940532894425227
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.3	Comparison (from t-test)	1	-0.0011228455033414	0.969593118059146
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	SD = pooled SDs	1	-0.00402408526330364	0.988130318316096
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	SD = max(SDs)	1	-0.00416815709680115	0.99923457544321
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	SD = min(SDs)	1	-0.00373161515684212	0.967096140882268
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	SD = sigma(model)	1	-0.00361827627235966	0.957971014312434
d=0	n=100	r_cov=0.1	0.3	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00396832831511985	0.986678318570559
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	SD = pooled SDs	1	-3.77497364332172e-05	0.971147766091823
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	SD = max(SDs)	1	-0.00023248965011799	0.984853630051524
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	SD = min(SDs)	1	0.000166098643253334	0.957009932059094
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	SD = sigma(model)	1	0.000303827149495482	0.94861949679254
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.1	Comparison (from t-test)	1	-0.000164895938985968	0.980686401252045
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	SD = pooled SDs	1	-0.00131096938370725	1.00508271643265
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	SD = max(SDs)	1	-0.00151409258040751	1.01866874671326
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	SD = min(SDs)	1	-0.00109932099438095	0.991088334311753
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	SD = sigma(model)	1	-0.000975872145506915	0.982377068285005
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.3	Comparison (from t-test)	1	-0.00146486073721458	1.01499851370142
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	SD = pooled SDs	1	-0.00379885856143815	0.989600984310902
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	SD = max(SDs)	1	-0.00395074046342091	1.00293455074586
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	SD = min(SDs)	1	-0.0036412922544504	0.975876228827046
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	SD = sigma(model)	1	-0.00352436881314598	0.966748951855234
d=0	n=100	r_cov=0.1	0.5	guessed r_cov=0.5	Comparison (from t-test)	1	-0.00392639319166651	0.999516721765777
d=0	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	SD = pooled SDs	1	7.34543509893208e-06	0.979987854000133
d=0	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	SD = max(SDs)	1	-0.000192712906950916	0.992312202023621
d=0	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	SD = min(SDs)	1	0.000162019857260385	0.969390336526964
d=0	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	SD = sigma(model)	1	0.000294410100661144	0.961514862858825
d=0	n=100	r_cov=0.1	0.7	guessed r_cov=0.1	Comparison (from t-test)	1	-0.000163929286217377	0.990202302725773
d=0	n=100	r_cov=0.1	0.7	guessed r_cov=0.3	SD = pooled SDs	1	-0.00111694564391604	0.984976407749441
d=0	n=100	r_cov=0.1	0.7	guessed r_cov=0.3	SD = max(SDs)	1	-0.00127669696524183	0.99783617619715
