"q","r_true","r_guess","delta","n","imb_std","method","target","n_sim","n_valid","n_valid_se","n_valid_ci","nonest_rate","bias","bias_mcse","emp_se","emp_se_mcse","mod_se","se_ratio","se_ratio_mcse","rmse","coverage","coverage_mcse","ci_width","study","nrep"
1,0.8,0.5,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00366151374954156,0.00674226282732848,0.213209071178446,0.00476988530493239,0.207214948981225,0.971886176492915,0.0217429097444009,0.213133893615447,0.949,0.00695693898205238,0.822277992528366,"08a_pre_post_to_smd_d",1000
1.4,0.8,0.5,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.0113438132971295,0.00678436722039632,0.214540528994379,0.00479967250411325,0.207490953257274,0.967141053626797,0.0216367524795899,0.214733073937684,0.948,0.00702111102319284,0.823360142992653,"08a_pre_post_to_smd_d",1000
0.5,0.2,0.8,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.0133420479094192,0.00681707520338768,0.215574846233607,0.00482281211338391,0.204635616959943,0.94925553948066,0.02123662010893,0.215879716640382,0.942,0.00739161687318817,0.812090137208583,"08a_pre_post_to_smd_d",1000
0.7,0.2,0.8,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00595658079512934,0.00642988778437424,0.203330904979162,0.00454889226963041,0.204470156316369,1.00560294234329,0.0224972167964912,0.203316488061088,0.954,0.00662449998113065,0.811449205750322,"08a_pre_post_to_smd_d",1000
1,0.2,0.8,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.000215404869400042,0.00657246035583703,0.207839445556057,0.00464975674657578,0.20441373899211,0.983517534148621,0.0220031249484338,0.207735611519013,0.95,0.00689202437604511,0.81121934595531,"08a_pre_post_to_smd_d",1000
1.4,0.2,0.8,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.000156404697717623,0.00642298362332723,0.203112576236751,0.00454400784771384,0.204384910342078,1.00626418180943,0.0225120099588794,0.203011054795875,0.957,0.00641490451994416,0.811110625996008,"08a_pre_post_to_smd_d",1000
0.5,0.5,0.8,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.0158022698925041,0.00680535659193444,0.215204271201539,0.00481452165749446,0.206028629419057,0.957363105614718,0.0214180015123941,0.215676325077181,0.943,0.00733150734842434,0.817588940396801,"08a_pre_post_to_smd_d",1000
0.7,0.5,0.8,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00810840481915477,0.00642265461254857,0.203102172002397,0.00454377508555098,0.205843580350146,1.01349768109677,0.0226738368537822,0.203162467027083,0.96,0.00619677335393187,0.816869375064889,"08a_pre_post_to_smd_d",1000
1,0.5,0.8,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.000967564599191007,0.0065656577636056,0.207624328701611,0.00464494418059443,0.205752564068678,0.990984849200297,0.0221701827388712,0.207522746194674,0.95,0.00689202437604511,0.816509856913004,"08a_pre_post_to_smd_d",1000
1.4,0.5,0.8,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00912176556358606,0.00650901010758954,0.205832972530406,0.00460486819588279,0.20587333906079,1.00019611304199,0.022376255922322,0.205932153815569,0.954,0.00662449998113065,0.816982924539991,"08a_pre_post_to_smd_d",1000
0.5,0.8,0.8,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00654638849553155,0.0066306487402188,0.209679523836175,0.00469092273590141,0.207379519810771,0.989030860127279,0.0221264683522653,0.209676876206661,0.954,0.00662449998113065,0.822930502669018,"08a_pre_post_to_smd_d",1000
0.7,0.8,0.8,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.0116957569201947,0.00647288993982006,0.204690752534216,0.00457931460032182,0.207447618892585,1.01346844605453,0.0226731828112616,0.204922416047603,0.96,0.00619677335393187,0.82321164731151,"08a_pre_post_to_smd_d",1000
1,0.8,0.8,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.0102304388164143,0.00668334362958126,0.211345882550535,0.00472820229394478,0.207454430252955,0.981587281234832,0.021959941584061,0.211487770018433,0.947,0.00708456067798138,0.82322230263692,"08a_pre_post_to_smd_d",1000
1.4,0.8,0.8,0.5,50,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.0146340642931698,0.00651474799476535,0.206014420454732,0.00460892752498672,0.207507494689776,1.00724742584402,0.0225340069651317,0.206430751903878,0.956,0.00648567652600714,0.823442928387479,"08a_pre_post_to_smd_d",1000
0.5,0.2,0.2,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00483543894654237,0.00311960493948664,0.0986505700868953,0.00220699758213784,0.100079751522472,1.01448731045667,0.0226959767116928,0.0987197270726409,0.957,0.00641490451994416,0.393501782060946,"08a_pre_post_to_smd_d",1000
0.7,0.2,0.2,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00467338055798365,0.00308882395983401,0.0976771900437592,0.00218522125180533,0.100085675415954,1.02465760297891,0.0229235051586795,0.0977401304850242,0.954,0.00662449998113065,0.393525098110428,"08a_pre_post_to_smd_d",1000
1,0.2,0.2,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00112429626650387,0.00320965068414118,0.101498066554038,0.00227070139867529,0.100087634945899,0.986103857383447,0.0220609858317602,0.101453534678633,0.945,0.00720936890441875,0.39353278720321,"08a_pre_post_to_smd_d",1000
1.4,0.2,0.2,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.000250110454619312,0.00324459908282269,0.10260323195813,0.00229542601377427,0.100088379517772,0.975489539731221,0.0218235237129517,0.102552222502904,0.941,0.00745110730026082,0.393535700811011,"08a_pre_post_to_smd_d",1000
0.5,0.5,0.2,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00011976710698637,0.0031867889788206,0.100775115953952,0.00225452764291301,0.100204050646966,0.994333270653375,0.0222450931833259,0.100724786997525,0.958,0.00634318531969546,0.393989960016312,"08a_pre_post_to_smd_d",1000
0.7,0.5,0.2,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00184660162120238,0.00316025593913577,0.0999360675674349,0.00223575656273873,0.100206253677148,1.00270358956771,0.0224323528574402,0.0999031547088954,0.949,0.00695693898205238,0.393998559405945,"08a_pre_post_to_smd_d",1000
1,0.5,0.2,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00318338295945433,0.00330526184487463,0.10452155693054,0.00233834252781097,0.100214638276565,0.958793967670833,0.0214500125701653,0.104517773772634,0.937,0.00768316341099159,0.394031382901202,"08a_pre_post_to_smd_d",1000
1.4,0.5,0.2,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00140615094069575,0.00319728106123487,0.101106904732225,0.00226195037783267,0.10020688727653,0.991098358138074,0.0221727221459015,0.10106612112283,0.95,0.00689202437604511,0.394001048290162,"08a_pre_post_to_smd_d",1000
0.5,0.8,0.2,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00412628752631364,0.00321303308381612,0.101605027423336,0.00227309431317864,0.100435992691101,0.988494321965342,0.0221144649910574,0.101638006005869,0.943,0.00733150734842434,0.394900708477039,"08a_pre_post_to_smd_d",1000
0.7,0.8,0.2,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00151401311924329,0.0031397069870309,0.0992862526456239,0.002221218988754,0.100425201771875,1.01147136784703,0.0226285044402048,0.0992481457769941,0.953,0.00669260786241059,0.39485836793334,"08a_pre_post_to_smd_d",1000
1,0.8,0.2,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.000114458278440189,0.00312303676724027,0.0987590940092839,0.0022094254650594,0.100420357487695,1.01682137219946,0.02274819403409,0.0987097684709195,0.952,0.00675988165576884,0.394839405059869,"08a_pre_post_to_smd_d",1000
1.4,0.8,0.2,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00134650135257643,0.00323910454236041,0.102429479332562,0.0022915388428823,0.100420595490011,0.980387639811885,0.0219331033638911,0.10238710614133,0.941,0.00745110730026082,0.394840208374082,"08a_pre_post_to_smd_d",1000
0.5,0.2,0.5,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00261088447986096,0.00313847932323889,0.0992474305077872,0.00222035046499115,0.100085965082931,1.00844892981968,0.0225608868540859,0.0992321476523754,0.959,0.00627048642451286,0.393526199215048,"08a_pre_post_to_smd_d",1000
0.7,0.2,0.5,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00113813168849136,0.00323252348043291,0.102221367881427,0.00228688300086268,0.100086859017459,0.979118760507647,0.0219047161629452,0.102176583360567,0.948,0.00702111102319284,0.393529708074892,"08a_pre_post_to_smd_d",1000
1,0.2,0.5,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00262660550459389,0.00317957524611416,0.100546997696112,0.00224942421124453,0.100083660601037,0.995391835602342,0.0222687752591705,0.10053103054994,0.946,0.00714730718522718,0.393517158990491,"08a_pre_post_to_smd_d",1000
1.4,0.2,0.5,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00248345883953047,0.00334891713862689,0.105902058532348,0.00236922692812052,0.100094381794034,0.945159925890016,0.0211449935802241,0.105878224027395,0.94,0.00750999334220744,0.393559261079639,"08a_pre_post_to_smd_d",1000
0.5,0.5,0.5,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00740970389765535,0.00320305226867274,0.101289406335754,0.00226603327970918,0.100218680264542,0.989429041891475,0.0221353764223358,0.101509546368135,0.952,0.00675988165576884,0.394047386909883,"08a_pre_post_to_smd_d",1000
0.7,0.5,0.5,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00164497851671665,0.00323536818783734,0.102311325428175,0.00228889551926974,0.100208865246624,0.979450367075671,0.0219121348214812,0.102273386850536,0.941,0.00745110730026082,0.39400880806609,"08a_pre_post_to_smd_d",1000
1,0.5,0.5,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00201079036330689,0.0032548416582108,0.102927130631454,0.00230267223230351,0.10020282060897,0.973531662587203,0.0217797223429326,0.102895303603661,0.945,0.00720936890441875,0.393984993306432,"08a_pre_post_to_smd_d",1000
1.4,0.5,0.5,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00361015111752493,0.00308490729356463,0.0975533341812993,0.00218245036473654,0.100193170452211,1.02706044127622,0.0229772611411107,0.0975713561859716,0.965,0.00581162627841812,0.393947207958413,"08a_pre_post_to_smd_d",1000
0.5,0.8,0.5,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.000449699704982595,0.00314322654916553,0.099397550972743,0.00222370894029337,0.10042214678144,1.01030805888747,0.0226024790451283,0.0993488575478567,0.954,0.00662449998113065,0.394846446023587,"08a_pre_post_to_smd_d",1000
0.7,0.8,0.5,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.000788805881262119,0.00319248617669819,0.100955277169691,0.0022585581859416,0.100425102844472,0.994748423855764,0.0222543809361801,0.100907870035686,0.959,0.00627048642451286,0.39485798005827,"08a_pre_post_to_smd_d",1000
1,0.8,0.5,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.000998648964033288,0.00307482850299435,0.0972346148386801,0.00217532001751279,0.10041518038592,1.03271021901529,0.0231036572257837,0.0971911161179714,0.957,0.00641490451994416,0.394819167472855,"08a_pre_post_to_smd_d",1000
1.4,0.8,0.5,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00117382517248099,0.00322440541549636,0.101964652127501,0.00228113978977213,0.100420517918874,0.984856181270585,0.0220330729858238,0.101920416790427,0.948,0.00702111102319284,0.394839966649764,"08a_pre_post_to_smd_d",1000
0.5,0.2,0.8,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00192939690167712,0.0032767562401567,0.103620130560649,0.0023181759355949,0.100090968901586,0.965941350971399,0.0216099128895357,0.103586277558143,0.947,0.00708456067798138,0.39354583178121,"08a_pre_post_to_smd_d",1000
0.7,0.2,0.8,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00443649852387524,0.00315820686588573,0.0998712701818084,0.00223430692414789,0.100088188355814,1.00217197772303,0.0224204597071542,0.0999198621710038,0.952,0.00675988165576884,0.393534913675596,"08a_pre_post_to_smd_d",1000
1,0.2,0.8,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,5.76763748778726e-05,0.00325098686883369,0.102805231488135,0.00229994512069805,0.100088493789229,0.973573935299005,0.0217806680624825,0.102753832202366,0.945,0.00720936890441875,0.393536115306097,"08a_pre_post_to_smd_d",1000
1.4,0.2,0.8,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00490883235194824,0.00315047262260285,0.0996266919342907,0.00222883525175471,0.100080908450494,1.00455918496724,0.022473865993721,0.0996977878545148,0.956,0.00648567652600714,0.393506333638082,"08a_pre_post_to_smd_d",1000
0.5,0.5,0.8,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00129232420058159,0.00317197218686099,0.100306567851859,0.00224404534638373,0.100205667962874,0.998994084922396,0.0223493643072886,0.100264730830461,0.961,0.00612200947402077,0.393996249711064,"08a_pre_post_to_smd_d",1000
0.7,0.5,0.8,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00814473371792077,0.00323248379545014,0.102220112932083,0.00228685492530096,0.100190826795098,0.980147878154541,0.0219277394476199,0.102493117933331,0.944,0.00727076337120113,0.39393798456132,"08a_pre_post_to_smd_d",1000
1,0.5,0.8,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00300003677726796,0.0031484741860391,0.0995634958212827,0.00222742143662434,0.100207983639431,1.00647313368049,0.0225166846026631,0.0995589123640841,0.947,0.00708456067798138,0.394005359682318,"08a_pre_post_to_smd_d",1000
1.4,0.5,0.8,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00106968612412592,0.00321151708491145,0.101557087328646,0.002272021803684,0.100202817865416,0.986664943837484,0.0220735383841311,0.101511932171029,0.944,0.00727076337120113,0.393985075794713,"08a_pre_post_to_smd_d",1000
0.5,0.8,0.8,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00632194767914786,0.00318244065626432,0.100637609921163,0.00225145137602851,0.100441477379309,0.998051100955126,0.0223282679939685,0.100785751098909,0.95,0.00689202437604511,0.394922202865561,"08a_pre_post_to_smd_d",1000
0.7,0.8,0.8,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00571552842750404,0.0032518768515601,0.102833375213072,0.00230057474841163,0.100408250046838,0.976416944778782,0.0218442714967286,0.102940738387969,0.939,0.00756828910652864,0.394791760277167,"08a_pre_post_to_smd_d",1000
1,0.8,0.8,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00307723895290865,0.00324311857135126,0.102556414074613,0.00229437861024044,0.100415634333952,0.979125832743104,0.0219048743820669,0.102551302523902,0.942,0.00739161687318817,0.394820602757211,"08a_pre_post_to_smd_d",1000
1.4,0.8,0.8,0,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,4.83929667762831e-05,0.00315812734771291,0.0998687555963934,0.00223425066817363,0.100421530469952,1.00553501313056,0.0224956970930762,0.0998188204594055,0.958,0.00634318531969546,0.394843949631862,"08a_pre_post_to_smd_d",1000
0.5,0.2,0.2,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.000828406569565602,0.0032367681030495,0.10235559463419,0.00228988590412563,0.101999626604615,0.996522241594634,0.0222940645533897,0.102307757978612,0.953,0.00669260786241059,0.401041164736437,"08a_pre_post_to_smd_d",1000
0.7,0.2,0.2,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.000901497326847786,0.00327184855928592,0.10346493606484,0.00231470394474163,0.10200052342815,0.985846290614129,0.0220552235818652,0.103417119952824,0.947,0.00708456067798138,0.401044614900349,"08a_pre_post_to_smd_d",1000
1,0.2,0.2,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00595291096795365,0.00320728910357877,0.101423386819486,0.00226903067347375,0.10204520514289,1.00613091657559,0.0225090285665915,0.101547298533903,0.951,0.00682634602111555,0.401220299435685,"08a_pre_post_to_smd_d",1000
1.4,0.2,0.2,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00599642124984325,0.00327842891619768,0.10367302522142,0.0023193592879904,0.102048329830343,0.984328658418075,0.0220212713139329,0.103794533238548,0.944,0.00727076337120113,0.401232066733107,"08a_pre_post_to_smd_d",1000
0.5,0.5,0.2,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.000780894744105008,0.00323643175232939,0.102344958290508,0.00228964794924338,0.102664194480271,1.00311921754715,0.0224416512319442,0.102296753582896,0.954,0.00662449998113065,0.403651224222764,"08a_pre_post_to_smd_d",1000
0.7,0.5,0.2,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00243248533242406,0.00326736200456643,0.103323058747234,0.00231152988404802,0.102690877922113,0.993881512676976,0.0222349865132809,0.103300028070219,0.956,0.00648567652600714,0.403755688869231,"08a_pre_post_to_smd_d",1000
1,0.5,0.2,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00180997101267879,0.00313033371619545,0.0989898437959675,0.00221458776894513,0.102680605693682,1.03728424812268,0.0232059868035222,0.0989568905162345,0.958,0.00634318531969546,0.403716347652513,"08a_pre_post_to_smd_d",1000
1.4,0.5,0.2,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00211179134912364,0.00324142496678412,0.102502857595734,0.00229318045173727,0.102687305187862,1.00179943853716,0.0224121253094743,0.102473355767138,0.95,0.00689202437604511,0.403741759225275,"08a_pre_post_to_smd_d",1000
0.5,0.8,0.2,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00211121120029442,0.00315274194973017,0.0996984543590742,0.00223044071128572,0.103444785343492,1.03757662050532,0.0232125277200217,0.0996709548089064,0.958,0.00634318531969546,0.406717637019683,"08a_pre_post_to_smd_d",1000
0.7,0.8,0.2,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00257099035230643,0.00331783589336947,0.104919183257071,0.0023472381717031,0.103455356934121,0.986048058348272,0.0220597375030825,0.104898221966376,0.948,0.00702111102319284,0.40675722845881,"08a_pre_post_to_smd_d",1000
1,0.8,0.2,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00819224678910744,0.00328967982479613,0.104028810190594,0.00232731886253759,0.103504847769994,0.994963295075272,0.0222591880068489,0.104299013723883,0.958,0.00634318531969546,0.406952346163898,"08a_pre_post_to_smd_d",1000
1.4,0.8,0.2,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.000875425374932561,0.00331027307361857,0.104680025897609,0.00234188777470471,0.103424199820018,0.988003192903109,0.022103477516257,0.104631335094652,0.95,0.00689202437604511,0.406635003150496,"08a_pre_post_to_smd_d",1000
0.5,0.2,0.5,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00234505308880658,0.00331915318975637,0.104960839826432,0.00234817010699531,0.10202473793064,0.972026692043936,0.0217460533398315,0.104934552903999,0.944,0.00727076337120113,0.401139144608165,"08a_pre_post_to_smd_d",1000
0.7,0.2,0.5,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.000634616288882739,0.00327563490665837,0.103584670881935,0.00231738263632541,0.102011214011249,0.984809944779577,0.0220320385891267,0.103534810549453,0.942,0.00739161687318817,0.401086240098255,"08a_pre_post_to_smd_d",1000
1,0.2,0.5,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00937692394265224,0.00336602219658258,0.10644296795884,0.00238132808268426,0.101946705116015,0.957758948955991,0.0214268572675744,0.106802163016884,0.941,0.00745110730026082,0.40083218648491,"08a_pre_post_to_smd_d",1000
1.4,0.2,0.5,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00173956243683626,0.00317582495580782,0.100428403103563,0.00224677102861437,0.101990995279203,1.01555926538062,0.022719958346297,0.100393248593984,0.956,0.00648567652600714,0.401007440836944,"08a_pre_post_to_smd_d",1000
0.5,0.5,0.5,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00104460431680345,0.00321917852412915,0.101799363309474,0.00227744197006953,0.102677966380754,1.00863073247923,0.0225649541192798,0.101753812990093,0.949,0.00695693898205238,0.403705133801055,"08a_pre_post_to_smd_d",1000
0.7,0.5,0.5,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00377207654057985,0.00327167998207703,0.103459605185423,0.00231458468300829,0.102701698586729,0.992674371825258,0.0222079805168767,0.103476637830219,0.948,0.00702111102319284,0.40379799317929,"08a_pre_post_to_smd_d",1000
1,0.5,0.5,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00236747275446544,0.00337607635219073,0.106760908275555,0.00238844100164292,0.102694752867128,0.961913443093493,0.0215198010641323,0.10673377427754,0.938,0.00762600813007697,0.403770038224977,"08a_pre_post_to_smd_d",1000
1.4,0.5,0.5,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00292328263620239,0.00336557652774218,0.106428874672662,0.00238101278953905,0.102652472305913,0.964517125842368,0.0215780503122244,0.106415806345186,0.937,0.00768316341099159,0.403603925599198,"08a_pre_post_to_smd_d",1000
0.5,0.8,0.5,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00119118633700097,0.00328435552962602,0.103860441193868,0.00232355213348216,0.103441653716947,0.995967786463184,0.0222816603560958,0.103815332098055,0.957,0.00641490451994416,0.406704081668459,"08a_pre_post_to_smd_d",1000
0.7,0.8,0.5,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.000975595461794655,0.00320608527492723,0.101385318414972,0.00226817901213367,0.103436656563796,1.0202330887834,0.0228245205088896,0.101339309223125,0.958,0.00634318531969546,0.406685170516328,"08a_pre_post_to_smd_d",1000
1,0.8,0.5,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.000193642750301184,0.00326984408613181,0.103401549058083,0.00231328585896142,0.103428686994315,1.00026245193112,0.0223777400472267,0.103350016762351,0.953,0.00669260786241059,0.40665328491533,"08a_pre_post_to_smd_d",1000
1.4,0.8,0.5,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00231907839514052,0.00318824964240761,0.100821306192254,0.00225556100485062,0.103406527314202,1.02564161504731,0.0229455193472831,0.100797564311509,0.952,0.00675988165576884,0.406567110619415,"08a_pre_post_to_smd_d",1000
0.5,0.2,0.8,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00255610584644979,0.00330252811478084,0.104435108794494,0.00233640852147868,0.102025518606144,0.976927393324288,0.0218556911844683,0.104414170178512,0.95,0.00689202437604511,0.401142594343658,"08a_pre_post_to_smd_d",1000
0.7,0.2,0.8,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00568326625559031,0.00322045267015947,0.101839655344749,0.00227834337818459,0.10204385394162,1.00200509905674,0.0224167263195754,0.101947258916895,0.956,0.00648567652600714,0.401215068854959,"08a_pre_post_to_smd_d",1000
1,0.2,0.8,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.000110709059198107,0.00322676454584479,0.102039254379484,0.00228280878154382,0.102004151971471,0.999655991135701,0.0223641723860568,0.101988282078788,0.959,0.00627048642451286,0.401059118511268,"08a_pre_post_to_smd_d",1000
1.4,0.2,0.8,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00554411301487197,0.00307793370675625,0.0973328100035453,0.00217751682682919,0.102037397225191,1.04833506010434,0.0234532141160728,0.0974419797438698,0.959,0.00627048642451286,0.401190211756221,"08a_pre_post_to_smd_d",1000
0.5,0.5,0.8,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00392593665973412,0.00326005217076943,0.103091901506076,0.00230635846464436,0.102702461282899,0.996222397516315,0.0222873564810969,0.103115106529735,0.947,0.00708456067798138,0.403801109207314,"08a_pre_post_to_smd_d",1000
0.7,0.5,0.8,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.000289281653342267,0.00320316834534107,0.101293077002306,0.0022661153993786,0.102671357842599,1.01360686120989,0.0226762794169166,0.101242831079644,0.952,0.00675988165576884,0.403679226687768,"08a_pre_post_to_smd_d",1000
1,0.5,0.8,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00358843571647484,0.00313103753838628,0.0990121006078754,0.00221508569541453,0.10269476274361,1.03719406126246,0.0232039691549442,0.0990276200946409,0.956,0.00648567652600714,0.403772008328518,"08a_pre_post_to_smd_d",1000
1.4,0.5,0.8,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.00388231893520282,0.00327168017229444,0.103459611200625,0.00231458481757961,0.102702575882221,0.992682793704528,0.0222081689300523,0.103480721194575,0.949,0.00695693898205238,0.403801540817139,"08a_pre_post_to_smd_d",1000
0.5,0.8,0.8,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00423160946970935,0.00331479221187332,0.104822933597071,0.00234508488696573,0.103394463004941,0.986372537543917,0.0220669967089808,0.104855930109805,0.952,0.00675988165576884,0.406518401427833,"08a_pre_post_to_smd_d",1000
0.7,0.8,0.8,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.000236857405314289,0.00333394059251422,0.105428458560362,0.00235863161182227,0.103435092266695,0.981092711390391,0.0219488771325335,0.105375997342706,0.945,0.00720936890441875,0.406677616730572,"08a_pre_post_to_smd_d",1000
1,0.8,0.8,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,-0.00115914756778747,0.0034298446576328,0.108461211386801,0.00242647995926999,0.103426531145083,0.953580822329536,0.0213333847680812,0.108413164164693,0.942,0.00739161687318817,0.406643169410434,"08a_pre_post_to_smd_d",1000
1.4,0.8,0.8,0.5,200,0.3,"endpoint_means_sd","own",1000,1000,1000,1000,0,0.0036460357587354,0.00338014244749366,0.106889489498961,0.00239131760386545,0.103467527297832,0.967985980500335,0.0216556550725028,0.106898228138436,0.939,0.00756828910652864,0.406804529615522,"08a_pre_post_to_smd_d",1000
0.5,0.2,0.2,0,25,0,"morris_dav","own",1000,1000,1000,1000,0,-0.0134803499829261,0.0116102413495228,0.367148068487593,0.0082137883108527,0.383250879018197,1.04385917266823,0.0233530801508995,0.367211963756136,0.96,0.00619677335393187,1.54107197979614,"08a_pre_post_to_smd_d",1000
0.7,0.2,0.2,0,25,0,"morris_dav","own",1000,1000,1000,1000,0,0.0152913740674354,0.0114904907492216,0.363361222006347,0.00812906947931758,0.376976535979615,1.03747046505978,0.0232101528243527,0.36350126877517,0.969,0.00548078461536303,1.51587483668013,"08a_pre_post_to_smd_d",1000
